,lamb,fun,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9
0,0.01,-15649.78034810119,0.00060491316,1127.38545,887.998811,858.023597,550.411396,544.092549,629.317873,2915.78865,680.266754,448.889046
1,0.012663801734674034,-15649.780347455651,0.000604911799,1127.38551,887.998801,858.023574,550.411391,544.092493,629.317831,2915.78864,680.266754,448.889039
2,0.0160371874375133,-15649.78034673832,0.00060490876,1127.38548,887.998863,858.023547,550.411354,544.092499,629.317823,2915.78858,680.26672,448.889061
3,0.020309176209047358,-15649.780346023424,0.000604961574,1127.38554,887.998731,858.023667,550.411334,544.092552,629.317712,2915.7886,680.266798,448.889034
4,0.025719138090593445,-15649.78034549141,0.000604950843,1127.38548,887.998761,858.023591,550.411389,544.092539,629.317675,2915.7886,680.266734,448.889037
5,0.03257020655659783,-15649.780345422485,0.000604958835,1127.38554,887.998768,858.023554,550.411384,544.092555,629.317663,2915.78878,680.266777,448.88908
6,0.04124626382901352,-15649.780346066591,0.000604795097,1127.38557,887.998853,858.023489,550.4114,544.092493,629.317503,2915.78858,680.266755,448.889029
7,0.052233450742668434,-15649.780347378084,0.000605188513,1127.38551,887.998815,858.023509,550.41139,544.092541,629.317493,2915.78851,680.266787,448.889032
8,0.06614740641230149,-15649.780348842014,0.000605200687,1127.38548,887.998826,858.023419,550.411352,544.092512,629.317384,2915.78847,680.266753,448.889044
9,0.08376776400682916,-15649.78034950099,0.000605210198,1127.38548,887.99878,858.02335,550.411374,544.092537,629.317299,2915.78865,680.266769,448.889057
10,0.10608183551394483,-15649.780348204153,0.0006051138,1127.38551,887.998786,858.023239,550.411367,544.092523,629.317281,2915.78854,680.26667,448.889051
11,0.13433993325989002,-15649.780344000532,0.00060509872,1127.38553,887.998813,858.023096,550.411316,544.092553,629.317251,2915.78865,680.266733,448.888989
12,0.17012542798525893,-15649.780346999043,1.60391406e-05,1127.37651,888.023264,857.992974,550.405378,544.061622,629.340114,2915.68626,680.247581,448.870272
13,0.21544346900318834,-15649.780348150409,1.35751578e-07,1127.43329,888.016178,858.004941,550.388,544.098773,629.303601,2915.72371,680.268052,448.8806
14,0.2728333376486768,-15649.780348806613,5.42711109e-08,1127.3981,888.011153,858.040828,550.38703,544.108328,629.321844,2915.86537,680.259099,448.888065
