,lamb,fun,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9
0,0.01,-15292.860340500425,0.000795150841,1184.68977,886.832016,780.213701,618.843187,520.469115,566.454321,2906.94109,626.473461,511.393498
1,0.012663801734674034,-15292.860339054914,0.000795151596,1184.68975,886.832,780.213668,618.843195,520.469131,566.454282,2906.94107,626.473408,511.393478
2,0.0160371874375133,-15292.86033740525,0.000795137077,1184.68979,886.831965,780.213628,618.843183,520.469129,566.454203,2906.9412,626.47339,511.393497
3,0.020309176209047358,-15292.860335810414,0.000795134518,1184.68975,886.831937,780.213693,618.843166,520.469131,566.454125,2906.94121,626.473412,511.393447
4,0.025719138090593445,-15292.860334505298,0.000795157698,1184.68976,886.831923,780.213652,618.843175,520.469124,566.454075,2906.94121,626.473421,511.393423
5,0.03257020655659783,-15292.860333525487,0.000795127152,1184.68981,886.831884,780.213552,618.843165,520.469075,566.453904,2906.94108,626.473456,511.393454
6,0.04124626382901352,-15292.860338394816,0.000372623808,1184.68976,886.832008,780.213612,618.84315,520.469208,566.454149,2906.94119,626.473288,511.393523
7,0.052233450742668434,-15292.860339837993,0.000208970078,1184.71507,886.828109,780.225378,618.828954,520.481378,566.441359,2906.97102,626.476165,511.376165
8,0.06614740641230149,-15292.860341582398,1.99862301e-06,1184.70701,886.863288,780.182327,618.848256,520.473654,566.451091,2906.8306,626.481298,511.392632
9,0.08376776400682916,-15292.860338535836,0.000372621239,1184.68974,886.831984,780.213497,618.843191,520.469105,566.454063,2906.94113,626.473326,511.393524
10,0.10608183551394483,-15292.86033929891,0.000372622556,1184.68982,886.832017,780.213362,618.843153,520.469162,566.453988,2906.94107,626.473343,511.393499
11,0.13433993325989002,-15292.860340028597,0.000372640624,1184.68983,886.832022,780.21336,618.843163,520.469209,566.454018,2906.94116,626.473303,511.393354
12,0.17012542798525893,-15292.860340067718,0.00037264211,1184.68979,886.832019,780.2133,618.843111,520.469141,566.453917,2906.94103,626.473338,511.393449
13,0.21544346900318834,-15292.860338706876,0.000372641521,1184.68976,886.832059,780.213246,618.843048,520.469171,566.454034,2906.9411,626.473354,511.393488
14,0.2728333376486768,-15292.86034122594,2.48587606e-05,1184.69624,886.834704,780.251712,618.835436,520.480374,566.445432,2906.90998,626.477252,511.345932
15,0.34551072945922184,-15292.860341962103,2.96816285e-06,1184.68069,886.834779,780.251119,618.817036,520.463245,566.425997,2906.97735,626.469622,511.404258
16,0.43754793750741844,-15292.860337504266,6.4590908e-06,1184.7375,886.817411,780.28589,618.825054,520.516113,566.435231,2906.97928,626.416142,511.435276
17,0.5541020330009492,-15292.860338235643,7.33021081e-07,1184.75524,886.763999,780.25485,618.848847,520.49507,566.498363,2906.93902,626.439115,511.422174
18,0.7017038286703826,-15292.86033819551,2.27429143e-06,1184.76393,886.874988,780.175967,618.882987,520.466386,566.419789,2906.82912,626.473915,511.4083
19,0.8886238162743403,-15292.86033825843,1.01191281e-07,1184.63397,886.81588,780.229657,618.864489,520.420558,566.452861,2907.08218,626.438983,511.330403
20,1.1253355826007645,-15292.860329459658,3.2100106e-07,1184.74051,886.844092,780.123043,618.940754,520.422165,566.557886,2906.98422,626.498214,511.324823
21,1.4251026703029979,-15292.860338944729,2.20653615e-07,1184.63623,886.798039,780.230414,618.831687,520.440272,566.480629,2906.93066,626.412882,511.444574
22,1.8047217668271702,-15292.860341048487,1.55507149e-07,1184.61646,886.83382,780.24587,618.86348,520.462347,566.425525,2906.94293,626.464968,511.376786
23,2.2854638641349907,-15292.860314032074,2.4710049e-06,1184.71399,886.751267,780.245324,618.682268,520.547669,566.455062,2907.27532,626.298342,511.38395
24,2.8942661247167516,-15292.860341858628,1.14970457e-08,1184.68669,886.865704,780.193668,618.860081,520.495793,566.465754,2906.93519,626.497827,511.374776
