,lamb,fun,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9
0,0.01,-15554.855717165596,0.000288866361,1139.10706,879.061008,854.231447,573.766303,555.420307,580.50411,2937.05536,650.194552,458.022253
1,0.012663801734674034,-15554.855716620097,0.000288834652,1139.10707,879.060986,854.23145,573.766317,555.420267,580.5041,2937.05538,650.194569,458.022224
2,0.0160371874375133,-15554.855716192067,0.000288849322,1139.10703,879.061028,854.231431,573.766273,555.420282,580.504156,2937.05533,650.194572,458.022239
3,0.020309176209047358,-15554.855715112217,0.000379232563,1139.10712,879.06103,854.231444,573.766337,555.420192,580.504074,2937.05551,650.194397,458.022159
4,0.025719138090593445,-15554.855714866828,0.000379169861,1139.10708,879.06105,854.231443,573.766321,555.420262,580.503975,2937.05551,650.194491,458.022302
5,0.03257020655659783,-15554.855714921454,0.000308184873,1139.11036,879.063311,854.243671,573.768534,555.413093,580.514034,2937.04971,650.170647,458.011551
6,0.04124626382901352,-15554.855717520917,6.62847851e-07,1139.09145,879.088699,854.228456,573.767264,555.425026,580.492239,2937.05265,650.150319,458.032001
7,0.052233450742668434,-15554.855714324918,0.000295019817,1139.1179,879.054522,854.232709,573.776396,555.409584,580.510967,2937.06072,650.191393,458.029847
8,0.06614740641230149,-15554.855717483617,2.07230988e-06,1139.09242,879.079076,854.277696,573.764209,555.434687,580.503416,2937.10018,650.185643,458.020473
9,0.08376776400682916,-15554.855713829082,0.000379252152,1139.107,879.061042,854.231219,573.766255,555.420333,580.503753,2937.05547,650.194489,458.022248
10,0.10608183551394483,-15554.855715401649,0.000379215759,1139.1071,879.061092,854.23126,573.766308,555.420251,580.503689,2937.05553,650.194472,458.022256
11,0.13433993325989002,-15554.855717437269,0.000379308637,1139.10705,879.061023,854.23117,573.766314,555.42028,580.503771,2937.05534,650.194548,458.022257
12,0.17012542798525893,-15554.85571933032,0.000379315525,1139.107,879.060995,854.231166,573.766243,555.420306,580.503772,2937.05534,650.194556,458.02226
13,0.21544346900318834,-15554.855721640566,0.000379224159,1139.10702,879.061013,854.231048,573.76625,555.42027,580.503774,2937.05531,650.194599,458.022259
14,0.2728333376486768,-15554.855741592286,0.00119485589,1139.16536,878.978427,854.233151,573.771492,555.3767,580.454101,2936.95004,650.240971,458.014741
15,0.34551072945922184,-15554.85799644864,0.0601671993,1137.1983,879.530819,853.988785,573.988451,556.07185,579.94876,2938.27584,650.56828,458.569672
16,0.43754793750741844,-15554.862488209164,0.0739085294,1139.66027,879.466312,853.15858,573.790426,553.11075,579.752236,2936.06087,651.725237,457.089698
17,0.5541020330009492,-15554.90579564888,0.301229717,1139.76506,881.217392,857.327069,575.952582,558.183394,585.012646,2942.06377,647.362069,458.525321
18,0.7017038286703826,-15555.023369664563,0.690636684,1136.05544,880.567508,853.345835,571.328559,557.132951,570.260445,2923.82094,654.46887,458.37569
19,0.8886238162743403,-15555.34901730294,1.93756269,1139.62389,883.783374,848.605625,572.276681,556.064381,577.620912,2944.30867,646.584908,454.027177
