,lamb,fun,p0,p1,p2,p3,p4,p5,p6
0,0.03162277660168379,-11200.470021703633,0.000298421839,1192.36138,830.131994,848.600736,3049.2399,552.467085,445.294413
1,0.03842513346254321,-11200.470021294634,0.000298427693,1192.36148,830.131922,848.600756,3049.24002,552.467051,445.294402
2,0.04669074130371087,-11200.470021024126,0.000298422071,1192.36151,830.131928,848.600863,3049.24006,552.46711,445.294424
3,0.056734359182256,-11200.470020823968,0.000306491256,1192.36144,830.131961,848.600738,3049.23977,552.467084,445.294535
4,0.06893845379073933,-11200.470020828572,0.000306518783,1192.36145,830.131899,848.600645,3049.23987,552.467068,445.294484
5,0.08376776400682916,-11200.470023749735,8.7386418e-09,1192.35905,830.13036,848.605275,3049.24619,552.463679,445.294952
6,0.10178699841461257,-11200.470021075089,0.000306518219,1192.36139,830.131932,848.600645,3049.23977,552.467122,445.294489
7,0.12368233972929839,-11200.470021199271,0.000306516962,1192.36143,830.131957,848.600546,3049.2398,552.467074,445.294515
8,0.15028757502606047,-11200.470021193765,0.000306504182,1192.36144,830.131972,848.600593,3049.23977,552.467115,445.29452
9,0.18261584682702608,-11200.470020890174,0.000306503565,1192.36142,830.131965,848.600566,3049.23986,552.467138,445.294466
10,0.22189823414589707,-11200.470020035984,0.000306514789,1192.36144,830.131955,848.60039,3049.23988,552.467064,445.294425
11,0.2696306326783702,-11200.470023602029,6.02770418e-07,1192.35671,830.141128,848.595362,3049.23122,552.472004,445.309742
12,0.32763071936272287,-11200.470023540416,2.78261188e-09,1192.37479,830.131027,848.602483,3049.26382,552.459608,445.27649
13,0.39810717055349715,-11200.470023417405,3.33237809e-09,1192.37092,830.135599,848.571692,3049.25272,552.479726,445.294445
14,0.48374376967578037,-11200.470023395254,9.20310222e-10,1192.36139,830.147645,848.605133,3049.26033,552.449107,445.275114
15,0.5878016072274912,-11200.470023476259,8.58787906e-09,1192.35417,830.121111,848.599434,3049.21202,552.47251,445.276613
16,0.714243264963998,-11200.470023628852,7.75668182e-09,1192.36882,830.140974,848.594068,3049.27049,552.465854,445.294939
17,0.8678837132695965,-11200.47002274979,9.3301253e-09,1192.38291,830.126589,848.567271,3049.31162,552.436285,445.290917
18,1.0545736679737403,-11200.47002325283,2.26048863e-10,1192.35432,830.138362,848.571436,3049.2815,552.46646,445.278007
19,1.2814223889440834,-11200.470023762058,6.66503591e-10,1192.36065,830.131943,848.598792,3049.23772,552.466281,445.295143
20,1.55706840475373,-11200.470023747457,3.24064313e-10,1192.35534,830.13158,848.601605,3049.23687,552.465072,445.291568
21,1.8920084727722997,-11200.470023725427,5.83059133e-11,1192.36122,830.131447,848.603214,3049.23745,552.463745,445.285834
22,2.298997301668543,-11200.470023538486,5.5552391e-10,1192.35556,830.12465,848.59837,3049.25482,552.488487,445.297874
23,2.7935332579852195,-11200.47002371402,1.93710704e-09,1192.36672,830.130553,848.610304,3049.22832,552.465234,445.294919
24,3.39444855276939,-11200.470023559721,2.40758811e-10,1192.35819,830.130234,848.602793,3049.28233,552.449333,445.292896
25,4.124626382901348,-11200.470023085489,5.68137713e-07,1192.33581,830.126045,848.601173,3049.22626,552.445389,445.314182
26,5.011872336272719,-11200.470023753827,3.87798744e-10,1192.36201,830.130088,848.600546,3049.23796,552.467336,445.290034
27,6.089973244419447,-11200.470022998175,9.51474745e-08,1192.34378,830.151026,848.617225,3049.29687,552.489217,445.284169
28,7.399983804321421,-11200.470023728109,1.48396232e-08,1192.35945,830.137875,848.603245,3049.23539,552.473237,445.298327
29,8.991789964660114,-11200.47002374481,6.50842082e-10,1192.35512,830.133583,848.601774,3049.24311,552.462776,445.296566
30,10.92600861117378,-11200.470023465834,3.94809934e-08,1192.3405,830.146335,848.610304,3049.26767,552.473433,445.286075
31,13.276295892211254,-11200.47002372008,9.96343679e-09,1192.35473,830.138003,848.605044,3049.22508,552.46836,445.296012
32,16.132152086836953,-11200.47002364964,1.26971271e-07,1192.36359,830.137178,848.594936,3049.27134,552.460261,445.296445
33,19.60232982646277,-11200.47002330943,6.06535378e-10,1192.3743,830.12125,848.597457,3049.27232,552.442981,445.311366
34,23.81897545702919,-11200.470023583173,5.22217968e-08,1192.35767,830.126285,848.583372,3049.2418,552.452866,445.294351
35,28.94266124716749,-11200.47002318191,2.22956745e-07,1192.35177,830.113275,848.587489,3049.23322,552.498975,445.292267
36,35.168500071697444,-11200.470023568878,1.83476829e-08,1192.38146,830.122982,848.600276,3049.23347,552.466163,445.282548
37,42.73357542109316,-11200.470023756852,2.37517704e-08,1192.35832,830.133608,848.602646,3049.24407,552.468622,445.293001
38,51.92596967591167,-11200.470020385324,0.000306478722,1192.36129,830.131946,848.60086,3049.23945,552.467071,445.294494
39,63.09573444801933,-11200.470021763296,0.000306503398,1192.36136,830.131939,848.600779,3049.23952,552.467067,445.294498
40,0.03162277660168379,-11200.470021703633,0.00029842183882399165,1192.36137634,830.13199404,848.60073583,3049.23990265,552.46708541,445.29441342
41,0.03162277660168379,-11200.25973096011,29.842183882399166,1192.49500533,830.11599468,846.63536538,3049.23995114,552.46709878,445.29445509
