,lamb,fun,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9
0,0.01,-15566.435240296898,0.000150048969,1192.36145,830.131989,848.600704,569.002252,523.286621,632.541245,3049.23973,552.467032,445.294471
1,0.012663801734674034,-15566.435240088742,0.00015004845,1192.36145,830.131994,848.600714,569.002219,523.28664,632.541199,3049.23978,552.467059,445.29449
2,0.0160371874375133,-15566.43523979512,0.000150047515,1192.3614,830.132032,848.600762,569.00224,523.286626,632.541225,3049.23983,552.467,445.294514
3,0.020309176209047358,-15566.435239408553,0.000150049651,1192.36142,830.132007,848.600673,569.00223,523.286682,632.541188,3049.23976,552.467027,445.294496
4,0.025719138090593445,-15566.435238973358,0.000150034534,1192.36149,830.132055,848.60068,569.002105,523.28669,632.54113,3049.23984,552.467065,445.294526
5,0.03257020655659783,-15566.435238594819,0.00015004581,1192.36139,830.132042,848.600609,569.002209,523.286644,632.541146,3049.23976,552.467016,445.294568
6,0.04124626382901352,-15566.435240182986,4.17986048e-07,1192.35579,830.13965,848.630454,568.983918,523.286986,632.558121,3049.24358,552.46135,445.299515
7,0.052233450742668434,-15566.435240323564,7.11598262e-06,1192.35982,830.120767,848.591017,568.989982,523.278989,632.533402,3049.23877,552.481634,445.290843
8,0.06614740641230149,-15566.435238792626,0.000150043453,1192.3614,830.132043,848.600637,569.002247,523.286568,632.541073,3049.23976,552.46694,445.294572
9,0.08376776400682916,-15566.435239181104,0.000150044292,1192.3614,830.132008,848.600636,569.002197,523.286625,632.541046,3049.23988,552.466951,445.294491
10,0.10608183551394483,-15566.43523945209,0.000150046618,1192.36146,830.132002,848.600688,569.00219,523.286647,632.541109,3049.23977,552.466995,445.294504
11,0.13433993325989002,-15566.435239408587,0.000150044636,1192.36141,830.132039,848.600626,569.002249,523.286651,632.541098,3049.23982,552.466985,445.294485
12,0.17012542798525893,-15566.435240694933,1.59879555e-07,1192.35569,830.129131,848.599281,569.003924,523.285129,632.539406,3049.24191,552.460259,445.294224
13,0.21544346900318834,-15566.43524059304,1.80380419e-07,1192.35559,830.137683,848.589904,568.994536,523.287536,632.53667,3049.24613,552.455994,445.292443
14,0.2728333376486768,-15566.435240513967,8.07748452e-08,1192.37182,830.12511,848.598385,568.986812,523.289854,632.535355,3049.24379,552.477887,445.288545
15,0.34551072945922184,-15566.43524046529,7.57287099e-09,1192.35677,830.139849,848.609642,569.005494,523.298953,632.542898,3049.23644,552.48646,445.297703
16,0.43754793750741844,-15566.435240465114,1.40305502e-07,1192.36104,830.145183,848.588298,569.003699,523.291482,632.556949,3049.21894,552.464684,445.294848
17,0.5541020330009492,-15566.435240490811,2.78561028e-07,1192.36689,830.130587,848.607069,569.010226,523.293858,632.552663,3049.25725,552.455811,445.300311
18,0.7017038286703826,-15566.435240212646,1.16778166e-07,1192.38264,830.133371,848.596177,569.015265,523.295222,632.545222,3049.22211,552.445798,445.285891
19,0.8886238162743403,-15566.435240045346,5.25305627e-08,1192.36693,830.122962,848.563431,569.006844,523.270027,632.550323,3049.22899,552.454739,445.292096
20,1.1253355826007645,-15566.435238724347,1.03014985e-08,1192.30057,830.124779,848.637105,568.984244,523.298279,632.549194,3049.31423,552.472126,445.294832
21,1.4251026703029979,-15566.435238768998,1.32729985e-07,1192.34788,830.126701,848.548641,569.026642,523.261992,632.551946,3049.22061,552.435554,445.31362
22,1.8047217668271702,-15566.43524049997,7.41255611e-09,1192.35776,830.134355,848.605801,569.007321,523.290048,632.561298,3049.22539,552.477891,445.2916
23,2.2854638641349907,-15566.43524052321,4.9982736e-10,1192.37077,830.119659,848.592387,569.00779,523.284418,632.543447,3049.24115,552.475952,445.281407
24,2.8942661247167516,-15566.435240030267,4.15341213e-09,1192.33663,830.145647,848.587426,568.984606,523.300013,632.528446,3049.26744,552.446887,445.288423
25,3.665241237079626,-15566.435239026896,3.32515087e-07,1192.31305,830.101171,848.623983,569.004963,523.279291,632.536704,3049.28506,552.475257,445.277185
26,4.6415888336127775,-15566.435240521052,3.90960073e-09,1192.35138,830.120146,848.603624,569.00548,523.282216,632.542572,3049.25771,552.47997,445.288934
27,5.878016072274912,-15566.435240570738,4.11398324e-08,1192.37294,830.124119,848.597899,568.996928,523.292561,632.547541,3049.23688,552.454111,445.291531
28,7.443803013251689,-15566.43523980651,2.61150453e-09,1192.34256,830.158381,848.596911,569.001476,523.310553,632.526879,3049.20046,552.456895,445.284503
29,9.426684551178854,-15566.435240631086,1.68962076e-09,1192.36984,830.138144,848.59729,569.005186,523.291828,632.547958,3049.22658,552.471847,445.296817
30,11.937766417144358,-15566.435240497129,9.89752496e-09,1192.37637,830.131761,848.605282,568.993745,523.285173,632.527592,3049.22965,552.45957,445.28727
31,15.117750706156615,-15566.435240206149,1.2507117e-07,1192.37854,830.121563,848.576301,568.992996,523.286187,632.542486,3049.19726,552.454752,445.297427
32,19.144819761699576,-15566.435240689738,1.7747536e-08,1192.36624,830.127052,848.594789,569.004901,523.283354,632.538084,3049.23628,552.470905,445.293197
