,lamb,fun,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9
0,0.01,-15341.17730390313,0.000171432379,1175.67614,865.377169,822.60976,665.24703,494.638177,537.670728,2959.42844,627.874203,458.314445
1,0.012663801734674034,-15341.177303813703,0.000171436475,1175.67609,865.377144,822.609727,665.246991,494.63819,537.670715,2959.42838,627.874203,458.314456
2,0.0160371874375133,-15341.1773038924,0.00017138811,1175.67613,865.377131,822.609771,665.24703,494.638174,537.670724,2959.42839,627.874171,458.314463
3,0.020309176209047358,-15341.177304194991,0.00017148251,1175.6761,865.37712,822.60975,665.247037,494.638144,537.670706,2959.42841,627.874239,458.314455
4,0.025719138090593445,-15341.177304791196,0.000245168175,1175.67613,865.377136,822.609779,665.247053,494.638147,537.670644,2959.42836,627.874185,458.314445
5,0.03257020655659783,-15341.177305709325,0.000245170058,1175.67616,865.377138,822.609751,665.247021,494.638181,537.670614,2959.42838,627.874246,458.314434
6,0.04124626382901352,-15341.177306461332,0.000245172911,1175.67617,865.377116,822.609729,665.246976,494.638194,537.670548,2959.42848,627.874231,458.314449
7,0.052233450742668434,-15341.177306687377,0.000245169856,1175.67615,865.377125,822.609713,665.247051,494.638189,537.670533,2959.42843,627.874171,458.314492
8,0.06614740641230149,-15341.177306167381,0.000245174914,1175.67621,865.377116,822.609653,665.247063,494.638197,537.670483,2959.42852,627.874197,458.314456
9,0.08376776400682916,-15341.177304921763,0.000245173216,1175.67612,865.377113,822.60968,665.247011,494.638225,537.670464,2959.42839,627.87416,458.314434
10,0.10608183551394483,-15341.177303245064,0.000245163583,1175.6761,865.377153,822.609598,665.247047,494.638148,537.670466,2959.42833,627.874135,458.314415
11,0.13433993325989002,-15341.177301648268,0.000245158997,1175.67601,865.377127,822.609592,665.247026,494.638151,537.670493,2959.42831,627.874231,458.314433
12,0.17012542798525893,-15341.177300860203,0.000224682855,1175.67097,865.379032,822.603538,665.250634,494.63714,537.677155,2959.41032,627.880252,458.316923
13,0.21544346900318834,-15341.177304092129,3.61223645e-06,1175.68816,865.3778,822.605398,665.274416,494.621146,537.664071,2959.41732,627.87558,458.307983
14,0.2728333376486768,-15341.177304460007,1.16198784e-07,1175.67854,865.389145,822.603632,665.249478,494.63617,537.677293,2959.42269,627.869812,458.317277
15,0.34551072945922184,-15341.17730407138,1.9328983e-07,1175.6856,865.392452,822.625565,665.242251,494.654854,537.678655,2959.39033,627.881363,458.311945
16,0.43754793750741844,-15341.177301723315,0.000121543336,1175.68264,865.382444,822.625288,665.279088,494.641834,537.666396,2959.41593,627.874445,458.330518
17,0.5541020330009492,-15341.17730226649,0.000245165843,1175.67603,865.377093,822.609488,665.246908,494.638192,537.67058,2959.42843,627.874213,458.314397
18,0.7017038286703826,-15341.177310911438,0.000645350588,1175.6683,865.374226,822.622883,665.26965,494.65153,537.702509,2959.41973,627.893785,458.310216
19,0.8886238162743403,-15341.17765569252,0.0106434148,1175.3891,865.359804,822.317397,664.882154,494.848558,537.602515,2959.56279,627.86705,458.146837
20,1.1253355826007645,-15341.178855228573,0.0300243447,1175.8468,865.603436,822.391031,664.015777,494.395942,538.175044,2958.81894,627.114105,458.535669
21,1.4251026703029979,-15341.19724620305,0.22018789,1173.69685,865.615324,822.68626,662.372026,495.419197,537.600222,2963.82865,625.722301,457.178195
22,1.8047217668271702,-15341.189697714424,0.105911836,1177.69881,863.92198,821.439517,664.079482,494.594613,536.080187,2962.11137,625.966687,457.562482
23,2.2854638641349907,-15341.227009312473,0.428497084,1173.74532,860.505696,821.033021,660.69263,496.230886,535.584468,2966.8324,627.592091,459.861633
24,2.8942661247167516,-15341.219378646336,0.298298308,1174.24941,868.145208,823.280277,667.501067,496.572485,536.008465,2957.49573,622.189182,457.857445
25,3.665241237079626,-15341.228838622143,0.334376578,1175.79683,868.798128,821.023706,667.586726,491.12774,535.954653,2962.39594,626.828496,454.112803
26,4.6415888336127775,-15341.220883411832,0.327079164,1174.53083,863.174068,830.029246,663.946645,494.315886,535.036886,2956.37574,627.908266,455.044147
27,5.878016072274912,-15341.194542302368,0.107297639,1177.81883,864.171401,822.608047,663.528019,493.936286,536.66394,2956.06943,627.776625,460.652432
28,7.443803013251689,-15341.212910872826,0.273501619,1176.2088,862.351997,822.466946,660.667186,493.935458,537.155472,2953.5332,626.674545,461.333883
29,9.426684551178854,-15341.197634863558,0.154428664,1176.34674,866.510849,820.494411,664.870679,492.226489,538.727594,2954.85238,627.357564,459.032206
30,11.937766417144358,-15341.183027759038,0.0559594479,1175.43396,863.910311,821.832731,665.325473,493.268287,538.514506,2957.45839,627.88782,457.28547
31,15.117750706156615,-15341.18890508563,0.182066876,1177.76857,863.053009,819.680466,667.103247,493.137939,536.213211,2964.2514,626.910632,460.493428
32,19.144819761699576,-15341.189103926623,0.162508645,1173.96504,865.165554,823.99171,662.135463,494.928103,537.546955,2957.62535,628.257991,456.584785
33,24.244620170823282,-15341.183501314958,0.118964628,1178.32499,865.095396,822.287462,665.253923,496.296755,537.511163,2954.69788,628.283786,458.702286
34,30.702906297578497,-15341.179006747054,0.0344961122,1175.25989,864.908908,821.131779,664.746478,494.780325,537.495518,2959.81917,627.949234,458.752698
35,38.88155180308085,-15341.180931568564,0.0795824654,1175.50187,866.272151,822.911136,664.538389,494.023749,536.923723,2956.16407,628.601094,458.649632
36,49.238826317067364,-15341.177884215067,0.014906327,1175.87766,865.930033,822.093819,664.767155,494.697857,537.902406,2959.42148,627.898819,458.198502
37,62.355073412739124,-15341.178475985927,0.039601807,1175.57468,866.3864,822.732343,665.646875,494.48884,538.001901,2959.82463,627.091065,457.505909
38,78.96522868499724,-15341.178007596904,0.0221221667,1176.0743,865.607783,822.113531,665.845802,494.254152,537.480016,2958.76983,627.774758,458.243451
39,100.0,-15341.17751192134,0.00745904431,1175.91859,865.194994,822.317298,665.276799,494.538635,537.953386,2959.17172,627.67059,458.248326
40,0.01,-15341.17730390313,0.00017143237946904102,1175.67613692,865.37716929,822.60975977,665.24703026,494.63817742,537.67072773,2959.42843985,627.87420258,458.31444474
41,0.01,-15341.10974980889,17.1432379469041,1175.67643627,865.37708806,822.60519955,665.2883742,494.62881205,536.80326495,2959.42843327,627.87416421,458.3144148
42,0.01,-15341.17730390313,0.00017143237946904102,1175.67613692,865.37716929,822.60975977,665.24703026,494.63817742,537.67072773,2959.42843985,627.87420258,458.31444474
43,0.01,-15341.0400617544,34.2864758938082,1175.67683007,865.37707743,822.60065723,665.32930151,494.6196267,535.94529418,2959.42841635,627.87426561,458.31444876
44,0.01,-15341.17730390313,0.00017143237946904102,1175.67613692,865.37716929,822.60975977,665.24703026,494.63817742,537.67072773,2959.42843985,627.87420258,458.31444474
45,0.01,-15340.894395205247,68.5729517876164,1175.67741551,865.37699282,822.59158415,665.41021181,494.60133959,534.25768226,2959.42842408,627.87418366,458.31443859
46,0.01,-15341.17730390313,0.00017143237946904102,1175.67613692,865.37716929,822.60975977,665.24703026,494.63817742,537.67072773,2959.42843985,627.87420258,458.31444474
47,0.01,-15340.57863669884,137.1459035752328,1175.67866878,865.37681367,822.57349746,665.56752114,494.56588412,530.98979749,2959.42844664,627.87413568,458.31448417
48,0.01,-15341.17730390313,0.00017143237946904102,1175.67613692,865.37716929,822.60975977,665.24703026,494.63817742,537.67072773,2959.42843985,627.87420258,458.31444474
49,0.01,-15339.85489763033,274.2918071504656,1175.68129111,865.37650489,822.53728038,665.86644202,494.49847121,524.84908583,2959.42842183,627.87416353,458.31444085
50,0.01,-15340.413921855923,170.44888132365614,1175.67935767,865.37674399,822.56462897,665.6419677,494.5490551,529.45202004,2959.4283336,627.87419759,458.31443073
51,0.01,-15340.358724911364,181.29339365437318,1175.67955399,865.37669822,822.56180342,665.66595247,494.54368786,528.95793091,2959.42839876,627.8742094,458.31445456
52,0.01,-15340.355540195176,181.91458033027874,1175.67955079,865.37674308,822.56167404,665.66736546,494.54334107,528.92967199,2959.4285121,627.8741456,458.31444921
53,0.01,-15340.355586845304,181.90548460126124,1175.67956287,865.37672825,822.56164201,665.66735745,494.54333099,528.93012576,2959.42835204,627.87417772,458.3144328
54,0.012663801734674034,-15341.177303813703,0.00017143647478494984,1175.67609332,865.37714374,822.60972693,665.24699064,494.63819018,537.67071516,2959.42838451,627.87420327,458.31445558
55,0.012663801734674034,-15341.098524123621,17.143647478494984,1175.67784251,865.37694338,822.58549307,665.32965594,494.6195315,535.91955656,2959.42841695,627.87419857,458.31446557
56,0.012663801734674034,-15341.177303813703,0.00017143647478494984,1175.67609332,865.37714374,822.60972693,665.24699064,494.63819018,537.67071516,2959.42838451,627.87420327,458.31445558
57,0.012663801734674034,-15341.013111638946,34.28729495698997,1175.67963134,865.37669731,822.56129697,665.41121659,494.60111531,534.19799494,2959.42839426,627.87422599,458.31446045
58,0.012663801734674034,-15341.177303813703,0.00017143647478494984,1175.67609332,865.37714374,822.60972693,665.24699064,494.63819018,537.67071516,2959.42838451,627.87420327,458.31445558
59,0.012663801734674034,-15340.822891122854,68.57458991397993,1175.68308934,865.37626183,822.51282577,665.57118374,494.56505355,530.84079873,2959.42848986,627.8742485,458.3144327
60,0.012663801734674034,-15341.177303813703,0.00017143647478494984,1175.67609332,865.37714374,822.60972693,665.24699064,494.63819018,537.67071516,2959.42838451,627.87420327,458.31445558
