,lamb,fun,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9
0,0.01,-15480.646682887062,0.000357911883,1121.31523,938.357793,796.254079,583.518873,527.062502,606.807143,2939.88564,649.085407,456.344799
1,0.012663801734674034,-15480.646681815739,0.000357909319,1121.31525,938.357765,796.254043,583.518911,527.062548,606.807133,2939.88557,649.085396,456.344846
2,0.0160371874375133,-15480.646680760203,0.000357906474,1121.31528,938.357714,796.254067,583.518911,527.062497,606.807106,2939.88573,649.085321,456.344802
3,0.020309176209047358,-15480.64667912426,0.000433778741,1121.31525,938.357751,796.253985,583.518885,527.062479,606.80712,2939.88559,649.08542,456.344752
4,0.025719138090593445,-15480.646679572512,0.000433857898,1121.3152,938.357831,796.254029,583.518858,527.062541,606.807063,2939.8857,649.085354,456.344756
5,0.03257020655659783,-15480.646681573635,0.000433860998,1121.3152,938.357817,796.254008,583.518846,527.062548,606.806996,2939.88541,649.085423,456.344767
6,0.04124626382901352,-15480.646684798357,0.000433862581,1121.31518,938.357774,796.254016,583.518859,527.06257,606.80694,2939.88558,649.085451,456.344835
7,0.052233450742668434,-15480.646688231187,0.000433864802,1121.3152,938.357781,796.253944,583.518853,527.062536,606.80681,2939.88556,649.085438,456.34483
8,0.06614740641230149,-15480.646690682217,0.000433866259,1121.31525,938.357746,796.253929,583.518864,527.062576,606.806802,2939.8855,649.08551,456.344854
9,0.08376776400682916,-15480.646691428925,0.000433867247,1121.31526,938.357688,796.253857,583.518877,527.062552,606.806735,2939.88538,649.085498,456.344881
10,0.10608183551394483,-15480.646690428712,0.000433863009,1121.31522,938.357709,796.253825,583.518835,527.062532,606.806694,2939.88548,649.085476,456.344894
11,0.13433993325989002,-15480.646687912458,0.000433862137,1121.31522,938.35776,796.253731,583.518831,527.062532,606.80668,2939.88563,649.085444,456.344831
12,0.17012542798525893,-15480.64668375636,0.000433868319,1121.31524,938.357766,796.253714,583.51886,527.062547,606.806714,2939.88552,649.085458,456.344835
13,0.21544346900318834,-15480.646683616089,3.48783391e-06,1121.33992,938.329372,796.251479,583.544515,527.073587,606.785722,2939.82053,649.096582,456.34003
14,0.2728333376486768,-15480.646684855648,1.30054752e-07,1121.3201,938.354062,796.252741,583.508058,527.066016,606.817017,2939.86601,649.089781,456.340468
15,0.34551072945922184,-15480.646681448496,3.09954133e-06,1121.32008,938.355555,796.282378,583.469321,527.067804,606.777766,2939.76406,649.066353,456.321555
16,0.43754793750741844,-15480.646683365761,9.59031657e-08,1121.32103,938.349721,796.237738,583.500288,527.065169,606.819264,2939.78547,649.054931,456.32936
17,0.5541020330009492,-15480.646683647003,7.02807107e-08,1121.34764,938.357618,796.21984,583.517283,527.071868,606.827405,2939.88202,649.061347,456.373543
18,0.7017038286703826,-15480.64668271442,7.5216283e-10,1121.31828,938.345252,796.284384,583.511101,527.060238,606.789926,2940.03944,649.065623,456.338527
19,0.8886238162743403,-15480.646684621952,7.34670904e-09,1121.32536,938.349693,796.252807,583.533478,527.044702,606.789777,2939.8761,649.079386,456.351561
20,1.1253355826007645,-15480.64668349094,1.32997988e-06,1121.3411,938.351536,796.281298,583.521085,527.093872,606.799006,2939.85979,649.105966,456.359127
21,1.4251026703029979,-15480.646680208554,1.65934663e-08,1121.29301,938.281541,796.276415,583.550306,527.03885,606.798867,2939.94469,649.017463,456.320735
22,1.8047217668271702,-15480.646683927014,6.35192329e-07,1121.31973,938.361111,796.213002,583.522643,527.038325,606.805988,2939.88064,649.102951,456.33525
23,2.2854638641349907,-15480.646677675672,5.42147549e-07,1121.28319,938.444128,796.242211,583.441533,527.100137,606.790724,2939.92696,649.105257,456.28642
24,2.8942661247167516,-15480.646682070184,1.87825517e-07,1121.33123,938.377623,796.237819,583.540278,527.083936,606.857426,2939.87911,649.095012,456.294588
25,3.665241237079626,-15480.646682799936,7.39030547e-08,1121.30395,938.311862,796.259653,583.523903,527.048724,606.78517,2939.81044,649.062635,456.379606
26,4.6415888336127775,-15480.646681714255,1.35659147e-07,1121.36094,938.311426,796.279873,583.535695,527.093578,606.817614,2939.84776,649.107654,456.303267
27,5.878016072274912,-15480.646683246552,5.07469026e-07,1121.2965,938.382141,796.281493,583.503904,527.050903,606.772615,2939.95984,649.080828,456.360343
28,7.443803013251689,-15480.646684104257,3.23585155e-07,1121.3554,938.346662,796.256415,583.541357,527.067263,606.804156,2939.87558,649.103431,456.336337
29,9.426684551178854,-15480.646683771536,3.50802266e-06,1121.27363,938.377199,796.276363,583.5231,527.06031,606.806697,2939.9102,649.10961,456.322863
30,11.937766417144358,-15480.64667959882,0.000433781113,1121.3149,938.357791,796.254002,583.518703,527.062511,606.80721,2939.88523,649.085364,456.344871
31,15.117750706156615,-15480.646685473599,0.000433790805,1121.31495,938.357749,796.254042,583.518655,527.062569,606.8072,2939.88518,649.085504,456.344828
32,19.144819761699576,-15480.646690488673,0.000433795957,1121.31499,938.357744,796.254051,583.518719,527.062549,606.807101,2939.88507,649.085459,456.344827
33,24.244620170823282,-15480.6467143763,0.00192929333,1121.24709,938.277075,796.193931,583.444317,527.082488,606.845967,2939.8769,649.064743,456.239323
