,lamb,fun,p0,p1,p2,p3,p4,p5,p6
0,0.01,-6337.468610389339,0.000120732461,665.246989,494.638188,537.670707,2959.42844,627.874162,458.314418
1,0.012663801734674034,-6337.468610354168,0.000120732535,665.247027,494.638152,537.670688,2959.42854,627.874188,458.314404
2,0.0160371874375133,-6337.468610444507,0.000120733084,665.247039,494.638133,537.670662,2959.42841,627.874204,458.314426
3,0.020309176209047358,-6337.468610673491,0.000120735294,665.247002,494.638163,537.670673,2959.42838,627.874215,458.314459
4,0.025719138090593445,-6337.468611969819,0.000776878626,665.24703,494.638156,537.670399,2959.42838,627.874192,458.314446
5,0.03257020655659783,-6337.4686143815925,0.000776899647,665.247087,494.638177,537.670339,2959.4284,627.874181,458.31447
6,0.04124626382901352,-6337.468616347648,0.000776902612,665.247046,494.638145,537.670217,2959.42838,627.874204,458.314469
7,0.052233450742668434,-6337.468617163003,0.000776900018,665.24709,494.638175,537.670186,2959.42844,627.874111,458.314471
8,0.06614740641230149,-6337.46861628738,0.000776899434,665.247032,494.638162,537.670041,2959.42843,627.87416,458.314467
9,0.08376776400682916,-6337.468613593325,0.00077693458,665.247036,494.63816,537.669975,2959.42837,627.874154,458.314475
10,0.10608183551394483,-6337.468609630362,0.000776924239,665.24702,494.638178,537.669917,2959.42849,627.874174,458.314442
11,0.13433993325989002,-6337.468610819858,1.046146e-08,665.245443,494.640814,537.667365,2959.42191,627.876503,458.31171
12,0.17012542798525893,-6337.46861037668,2.5347222e-06,665.234254,494.631039,537.656989,2959.43206,627.88024,458.337601
13,0.21544346900318834,-6337.468610420792,4.94035586e-06,665.259332,494.633876,537.672181,2959.43993,627.904047,458.313437
14,0.2728333376486768,-6337.46861076077,4.66182817e-08,665.243545,494.631717,537.673021,2959.44262,627.881331,458.318048
15,0.34551072945922184,-6337.468610646998,3.36987317e-08,665.265362,494.638876,537.665358,2959.40743,627.868291,458.313906
16,0.43754793750741844,-6337.468609480749,1.78219142e-07,665.224566,494.640392,537.636065,2959.38415,627.871073,458.351023
17,0.5541020330009492,-6337.468610781207,1.30085442e-09,665.250017,494.639145,537.674696,2959.42135,627.880561,458.306355
18,0.7017038286703826,-6337.468609262855,0.000776999227,665.246449,494.638308,537.670291,2959.42828,627.874234,458.314416
19,0.8886238162743403,-6337.4770270619465,0.52108303,666.529643,494.62182,537.083113,2963.8072,627.992289,457.096936
20,1.1253355826007645,-6337.517951919293,1.47119937,664.241558,494.481843,537.176684,2958.52291,628.372674,458.121898
21,1.4251026703029979,-6337.557615922133,1.49658082,664.074219,494.833794,538.277697,2960.45136,626.277473,458.600475
22,1.8047217668271702,-6337.610714524705,2.15625492,663.779034,494.480125,537.596442,2958.51205,627.743506,457.824958
23,2.2854638641349907,-6337.667979794276,2.40692048,662.558799,495.453619,537.333083,2957.52446,627.626716,458.416791
24,2.8942661247167516,-6337.728587116917,2.92995218,662.280382,495.074935,537.343321,2956.67521,627.908137,458.489502
25,3.665241237079626,-6337.786445254954,3.40515535,661.97570057,495.26828996,537.02411685,2956.60709404,627.51037396,458.22379714
26,4.6415888336127775,-6337.836309413725,4.04153052,660.82651539,494.94507088,537.85993778,2954.76787376,628.40778215,458.78161235
27,5.878016072274912,-6337.8740916969455,4.54245041,661.09166141,494.79137425,537.73230984,2954.67819012,628.5236913,458.84602159
28,7.443803013251689,-6337.896385290958,5.454205,661.25850982,494.70720773,536.7121066,2954.36200091,627.4541234,459.0101109
29,9.426684551178854,-6337.904939864304,6.00469098,661.17945283,494.89558485,537.0442112,2957.19751361,628.2095594,458.31497341
30,11.937766417144358,-6337.902353081712,7.11320478,661.24282424,494.12774265,537.73324208,2954.9543368,627.74620863,459.4168555
31,15.117750706156615,-6337.840497711684,5.82216489,663.42854054,499.85856909,533.20131209,2950.9921225,635.12282732,459.83778668
32,19.144819761699576,-6337.883218981704,8.79461439,661.14179124,495.37269127,541.27142462,2950.50819206,630.40648195,456.77245338
33,24.244620170823282,-6337.81601391215,6.56861426,666.08464257,495.35336356,536.70821355,2940.5561048,631.89817919,453.92432605
34,30.702906297578497,-6337.847702910294,9.05127278,662.29831592,497.34736185,533.83136319,2951.81378986,619.59198748,456.44184231
35,38.88155180308085,-6337.904116409955,12.0483806,661.93880066,496.20171307,545.64439091,2948.61056171,632.42908285,460.27058113
36,49.238826317067364,-6337.5121586377845,1.27735869,669.47049,491.257563,543.779589,2963.83697,629.35341,456.486549
37,62.355073412739124,-6337.48065363505,0.308698634,664.034432,492.630967,538.408188,2960.76424,629.547051,458.397459
38,78.96522868499724,-6337.489013319957,0.637519201,664.125458,492.241526,535.809722,2952.61061,626.150862,458.031293
39,100.0,-6337.56491153443,3.07701329,667.69799212,498.31706107,537.87985854,2943.74785777,632.59398999,460.235825
40,0.01,-6337.468610389339,0.00012073246096483443,665.24698889,494.63818805,537.67070735,2959.4284429,627.87416235,458.31441777
41,0.01,-6337.423389547422,12.073246096483443,665.27618644,494.63157431,537.05874121,2959.42834422,627.87416733,458.31446876
42,0.01,-6337.468610389339,0.00012073246096483443,665.24698889,494.63818805,537.67070735,2959.4284429,627.87416235,458.31441777
43,0.01,-6337.377106181917,24.146492192966885,665.30513701,494.62507988,536.45160978,2959.42846633,627.87420903,458.31441279
44,0.01,-6337.468610389339,0.00012073246096483443,665.24698889,494.63818805,537.67070735,2959.4284429,627.87416235,458.31441777
45,0.01,-6337.281391847539,48.29298438593377,665.36253619,494.61211103,535.25139972,2959.42827738,627.87417558,458.31447035
46,0.01,-6337.468610389339,0.00012073246096483443,665.24698889,494.63818805,537.67070735,2959.4284429,627.87416235,458.31441777
47,0.01,-6337.0776356572915,96.58596877186754,665.47510528,494.58673184,532.90575378,2959.42833106,627.87418684,458.31444709
48,0.01,-6337.468610389339,0.00012073246096483443,665.24698889,494.63818805,537.67070735,2959.4284429,627.87416235,458.31441777
49,0.01,-6336.622810309992,193.17193754373508,665.69212243,494.53778998,528.42038039,2959.4283971,627.87420983,458.31447035
50,0.01,-6336.65029782286,187.68189376918573,665.68000902,494.54049393,528.66834937,2959.42845388,627.87423985,458.31443734
51,0.01,-6336.646858966318,188.3708444617436,665.68153903,494.54014189,528.63716825,2959.42850499,627.87417674,458.31439692
52,0.01,-6336.646811933166,188.38026300396768,665.68157492,494.54014082,528.63678658,2959.4283679,627.87424035,458.31446829
53,0.012663801734674034,-6337.468610354168,0.00012073253455208987,665.24702679,494.63815173,537.67068845,2959.42854075,627.87418768,458.31440432
54,0.012663801734674034,-6337.4187384939405,12.073253455208986,665.30534276,494.62500457,536.43435004,2959.42845922,627.87418369,458.3144146
55,0.012663801734674034,-6337.468610354168,0.00012073253455208987,665.24702679,494.63815173,537.67068845,2959.42854075,627.87418768,458.31440432
56,0.012663801734674034,-6337.365559725602,24.146506910417973,665.36306647,494.61198421,535.21279384,2959.4284277,627.87419767,458.31445046
57,0.012663801734674034,-6337.468610354168,0.00012073253455208987,665.24702679,494.63815173,537.67068845,2959.42854075,627.87418768,458.31440432
58,0.012663801734674034,-6337.249460345971,48.293013820835945,665.4770541,494.58633059,532.81306189,2959.42835882,627.87424701,458.31446217
59,0.012663801734674034,-6337.468610354168,0.00012073253455208987,665.24702679,494.63815173,537.67068845,2959.42854075,627.87418768,458.31440432
60,0.012663801734674034,-6336.979487430441,96.58602764167189,665.69880862,494.53629534,528.17921101,2959.42842539,627.87420627,458.31446708
61,0.012663801734674034,-6337.468610354168,0.00012073253455208987,665.24702679,494.63815173,537.67068845,2959.42854075,627.87418768,458.31440432
62,0.012663801734674034,-6336.297314740343,193.17205528334378,666.11968525,494.44134832,519.51699704,2959.42842321,627.87418963,458.31446492
63,0.012663801734674034,-6336.7265710533675,135.5264160645102,665.87200508,494.4972295,524.5941841,2959.42842689,627.87421865,458.3144446
64,0.012663801734674034,-6336.651713133492,146.2325275791395,665.91877291,494.48669132,523.63102155,2959.42840436,627.8741912,458.31443476
65,0.012663801734674034,-6336.646842584788,146.9181217381847,665.92173911,494.48599897,523.56968096,2959.42833836,627.87419904,458.31442318
66,0.012663801734674034,-6336.646894819859,146.9107758320968,665.92168823,494.48599674,523.5703516,2959.42843594,627.87417561,458.31440464
67,0.0160371874375133,-6337.468610444507,0.00012073308446570343,665.24703852,494.63813329,537.6706621,2959.42841178,627.87420444,458.31442601
68,0.0160371874375133,-6337.425608481563,12.073308446570342,665.34770488,494.61548447,535.5055004,2959.42839274,627.87420852,458.31445344
69,0.0160371874375133,-6337.468610444507,0.00012073308446570343,665.24703852,494.63813329,537.6706621,2959.42841178,627.87420444,458.31442601
70,0.0160371874375133,-6337.37502792871,24.146616893140685,665.44725167,494.59301657,533.37421092,2959.42843795,627.874145,458.31445077
71,0.0160371874375133,-6337.468610444507,0.00012073308446570343,665.24703852,494.63813329,537.6706621,2959.42841178,627.87420444,458.31442601
72,0.0160371874375133,-6337.251637896427,48.29323378628137,665.64318493,494.5487995,529.20955251,2959.42848507,627.87419205,458.31444578
73,0.0160371874375133,-6337.468610444507,0.00012073308446570343,665.24703852,494.63813329,537.6706621,2959.42841178,627.87420444,458.31442601
74,0.0160371874375133,-6336.919318136674,96.58646757256274,666.02260281,494.46326833,521.25097452,2959.42842611,627.87420959,458.31443481
75,0.0160371874375133,-6337.468610444507,0.00012073308446570343,665.24703852,494.63813329,537.6706621,2959.42841178,627.87420444,458.31442601
76,0.0160371874375133,-6335.937280218933,193.17293514512548,666.73591747,494.30242329,506.65980976,2959.42844149,627.87419812,458.31444002
77,0.0160371874375133,-6336.861382064537,103.66298564996683,666.07687569,494.45103295,520.12410457,2959.42850203,627.87417807,458.31444638
78,0.0160371874375133,-6336.678060820822,124.44304748537235,666.23433428,494.41552351,516.87034119,2959.42840776,627.87421691,458.31446978
79,0.0160371874375133,-6336.646550248326,127.80786099543593,666.2595692,494.40984178,516.35110163,2959.42844331,627.87417662,458.31442054
80,0.0160371874375133,-6336.646850804982,127.77601852290913,666.2593172,494.40986148,516.35596409,2959.42842602,627.87417276,458.31444966
81,0.0160371874375133,-6336.646790505593,127.78240732383627,666.25935184,494.409882,516.35499834,2959.42844026,627.87417915,458.31443349
82,0.020309176209047358,-6337.468610673492,0.00012073529427364667,665.24699967,494.63816254,537.67071123,2959.42840183,627.87418539,458.31442562
83,0.020309176209047358,-6337.445545157954,12.073529427364667,665.40116249,494.60334878,534.28838855,2959.42842905,627.87420045,458.31440973
84,0.020309176209047358,-6337.468610673492,0.00012073529427364667,665.24699967,494.63816254,537.67071123,2959.42840183,627.87418539,458.31442562
85,0.020309176209047358,-6337.409053855734,24.147058854729334,665.55364714,494.56902998,530.9656318,2959.42849853,627.87420836,458.31443391
86,0.020309176209047358,-6337.468610673492,0.00012073529427364667,665.24699967,494.63816254,537.67071123,2959.42840183,627.87418539,458.31442562
87,0.020309176209047358,-6337.296746359395,48.29411770945867,665.85390129,494.50129623,524.49243871,2959.42843833,627.87416822,458.31442327
88,0.020309176209047358,-6337.468610673492,0.00012073529427364667,665.24699967,494.63816254,537.67071123,2959.42840183,627.87418539,458.31442562
89,0.020309176209047358,-6336.921196050079,96.58823541891734,666.43595073,494.37004259,512.19450767,2959.42844403,627.8742098,458.31444469
90,0.020309176209047358,-6337.468610673492,0.00012073529427364667,665.24699967,494.63816254,537.67071123,2959.42840183,627.87418539,458.31442562
91,0.020309176209047358,-6335.613082101458,193.17647083783467,667.53187548,494.12304271,489.89939757,2959.42847747,627.87419801,458.31445961
92,0.020309176209047358,-6337.024227643244,85.55255372161272,666.30502776,494.39960409,514.93181262,2959.42841909,627.87417922,458.31443148
93,0.020309176209047358,-6336.562797683763,128.92577237820302,666.81258019,494.28516116,504.40790376,2959.42837186,627.87417555,458.31444881
94,0.020309176209047358,-6336.658005047349,121.02519747868637,666.72145652,494.3056932,506.27884314,2959.42844332,627.87416634,458.31440964
95,0.020309176209047358,-6336.647101291774,121.9509847703157,666.73219175,494.30327294,506.05853652,2959.42841063,627.87420085,458.31444164
96,0.020309176209047358,-6336.646848652995,121.97236766056153,666.73244709,494.30319167,506.05350209,2959.42838452,627.87417208,458.31444306
97,0.020309176209047358,-6336.646920711809,121.9662690421775,666.73234867,494.30324116,506.05496573,2959.42847088,627.874177,458.31444012
98,0.025719138090593445,-6337.468611969819,0.0007768786259217943,665.24703014,494.63815555,537.67039899,2959.4283802,627.87419214,458.31444624
99,0.025719138090593445,-6337.194453318593,77.68786259217943,666.59141892,494.3349841,508.06843929,2959.42833471,627.87416495,458.31445516
100,0.025719138090593445,-6337.468611969819,0.0007768786259217943,665.24703014,494.63815555,537.67039899,2959.4283802,627.87419214,458.31444624
101,0.025719138090593445,-6336.196478503865,155.37572518435886,667.87042832,494.04678392,481.52050939,2959.42843226,627.87421822,458.31442403
102,0.025719138090593445,-6336.974615217822,100.36856979247872,666.97140162,494.24939503,500.02296734,2959.42846484,627.87421615,458.31444844
103,0.025719138090593445,-6336.688287466276,123.53857784580919,667.35387574,494.16318715,492.06024376,2959.42841039,627.87418808,458.31444275
104,0.025719138090593445,-6336.646276655358,126.57223955465999,667.4035527,494.15198623,491.03625799,2959.42841669,627.87421506,458.31443568
105,0.025719138090593445,-6336.646856935724,126.53083968423933,667.40284589,494.15208626,491.05022932,2959.42845496,627.8741842,458.3144167
106,0.025719138090593445,-6336.646768272349,126.53716622622454,667.40302743,494.15207127,491.04808184,2959.42844884,627.87421801,458.3144361
107,0.03257020655659783,-6337.4686143815925,0.0007768996472410862,665.24708714,494.63817666,537.67033892,2959.42839942,627.87418072,458.31446981
108,0.03257020655659783,-6337.369908766868,77.68996472410862,666.97100959,494.24942508,498.27805542,2959.42837639,627.87418341,458.31440122
109,0.03257020655659783,-6337.4686143815925,0.0007768996472410862,665.24708714,494.63817666,537.67033892,2959.42839942,627.87418072,458.31446981
110,0.03257020655659783,-6336.409179135743,155.37992944821724,668.65866314,493.86923916,462.52527984,2959.42851756,627.87419229,458.31443599
111,0.03257020655659783,-6336.942672091185,120.5222374201177,667.90608469,494.03872307,478.14302124,2959.42842323,627.87418072,458.31443661
112,0.03257020655659783,-6336.6670233568675,139.85068820402935,668.32429123,493.94453222,469.4005561,2959.42844222,627.87418805,458.31441245
113,0.03257020655659783,-6336.648013015612,141.0655300174717,668.35051421,493.9386422,468.85797594,2959.42848826,627.87414301,458.31443261
114,0.03257020655659783,-6336.646851988084,141.1393171521193,668.35208992,493.93820968,468.82505806,2959.4284432,627.87420347,458.31444767
115,0.03257020655659783,-6336.646963059759,141.1322601862607,668.35196774,493.93827118,468.82815603,2959.42849405,627.87422708,458.31440567
116,0.04124626382901352,-6337.468616347648,0.0007769026116512249,665.24704617,494.63814489,537.67021703,2959.428385,627.87420416,458.31446901
117,0.04124626382901352,-6337.583619038718,77.6902611651225,667.27769219,494.18033299,488.16616635,2959.42837625,627.8742032,458.31442599
118,0.04124626382901352,-6337.468616347648,0.0007769026116512249,665.24704617,494.63814489,537.67021703,2959.428385,627.87420416,458.31446901
119,0.04124626382901352,-6336.847494418565,155.380522330245,669.33457797,493.71697952,442.25707675,2959.42840949,627.8741992,458.31446047
120,0.04124626382901352,-6337.468616347648,0.0007769026116512249,665.24704617,494.63814489,537.67021703,2959.428385,627.87420416,458.31446901
121,0.04124626382901352,-6332.954920913103,310.76104466049,673.50823385,492.77801676,360.36271933,2959.42847399,627.87420443,458.31441901
122,0.04124626382901352,-6337.6379328574385,56.57769549547529,666.72301988,494.30532793,501.25467934,2959.42841647,627.87419497,458.31443276
123,0.04124626382901352,-6336.374488498965,183.66937007798262,670.08915464,493.54708669,426.39183178,2959.42834892,627.87423029,458.31444625
124,0.04124626382901352,-6336.834239809561,156.2716999106324,669.35831394,493.71166989,441.7504982,2959.42841728,627.87417241,458.31442171
125,0.04124626382901352,-6336.6590496063955,167.43844367257535,669.65592582,493.64465353,435.44040964,2959.42848182,627.87419405,458.31443856
126,0.04124626382901352,-6336.646815673824,168.18025107291774,669.67564885,493.64022176,435.02366359,2959.42842355,627.87422375,458.3144338
127,0.04124626382901352,-6336.646954770994,168.1718420603631,669.67545707,493.6402686,435.02842887,2959.42843467,627.87424347,458.3144224
128,0.052233450742668434,-6337.468617163008,0.0007769000176068295,665.24702717,494.63816403,537.67011867,2959.42850852,627.87414967,458.31444958
129,0.052233450742668434,-6337.768250862158,77.69000176068295,667.40330065,494.15205261,478.44662587,2959.42847972,627.87422501,458.3144789
130,0.052233450742668434,-6337.468617163008,0.0007769000176068295,665.24702717,494.63816403,537.67011867,2959.42850852,627.87414967,458.31444958
131,0.052233450742668434,-6337.400768731961,155.3800035213659,669.65344413,493.64516478,422.01779645,2959.42842872,627.87419578,458.31442992
132,0.052233450742668434,-6337.468617163008,0.0007769000176068295,665.24702717,494.63816403,537.67011867,2959.42850852,627.87414967,458.31444958
133,0.052233450742668434,-6334.665955729494,310.7600070427318,674.44000949,492.56864606,317.50039216,2959.42845893,627.8742064,458.31441515
134,0.052233450742668434,-6337.752451443464,91.11778569335137,667.78549968,494.06589834,468.4937827,2959.42837094,627.87422219,458.31447454
135,0.052233450742668434,-6336.874829432811,200.93889636804158,671.01721502,493.3382703,390.2248241,2959.42837464,627.87421356,458.31445702
136,0.052233450742668434,-6336.596061837702,219.4229986916531,671.57997124,493.21162001,377.59841861,2959.42848388,627.87414699,458.3144563
137,0.052233450742668434,-6336.649664968114,216.05507129015862,671.47698486,493.23479397,379.88738296,2959.42847707,627.87413837,458.31443393
138,0.052233450742668434,-6336.646886251468,216.23161358449659,671.48235536,493.2336133,379.76723452,2959.42845988,627.87422852,458.31441861
139,0.052233450742668434,-6336.64671596903,216.2424251651768,671.48270846,493.2335624,379.75991736,2959.42840483,627.87420639,458.31441175
140,0.06614740641230149,-6337.468616287382,0.0007768994343164383,665.24705718,494.63818533,537.67001268,2959.42838588,627.8742292,458.31442972
141,0.06614740641230149,-6337.835172413844,77.68994343164384,667.18768449,494.20064231,469.88900055,2959.42848335,627.8741758,458.31445994
142,0.06614740641230149,-6337.468616287382,0.0007768994343164383,665.24705718,494.63818533,537.67001268,2959.42838588,627.8742292,458.31442972
143,0.06614740641230149,-6337.837919891279,155.37988686328768,669.23715715,493.73895319,403.58975027,2959.42845324,627.87417623,458.31444061
144,0.06614740641230149,-6337.468616287382,0.0007768994343164383,665.24705718,494.63818533,537.67001268,2959.42838588,627.8742292,458.31442972
145,0.06614740641230149,-6336.7115834406495,310.75977372657536,673.69545406,492.73592944,275.66565181,2959.42853426,627.87417669,458.31446762
146,0.06614740641230149,-6337.468616287382,0.0007768994343164383,665.24705718,494.63818533,537.67001268,2959.42838588,627.8742292,458.31442972
147,0.06614740641230149,-6329.654042979922,621.5195474531507,684.30528887,490.35655672,39.99249351,2959.42840885,627.87414408,458.31445353
148,0.06614740641230149,-6337.801019365563,65.35821713757764,666.87262432,494.27163743,480.55046699,2959.42839243,627.87418551,458.31440735
149,0.06614740641230149,-6336.276775197934,343.4388822953642,674.69920149,492.5103997,249.58638703,2959.42841713,627.87419365,458.31448247
150,0.06614740641230149,-6337.098350436847,275.92224582731524,672.65162776,492.97062743,303.78875814,2959.42837736,627.87420582,458.31442647
151,0.06614740641230149,-6336.683689071409,313.0259704120191,673.7642711,492.72048294,273.84767778,2959.42839283,627.87418898,458.31444601
152,0.06614740641230149,-6336.649350699627,315.7790174667825,673.84804674,492.701608,271.6410161,2959.428449,627.87416274,458.31444031
153,0.06614740641230149,-6336.646853049698,315.97772713075017,673.85407847,492.70032867,271.4818187,2959.42837414,627.87416057,458.31448081
154,0.06614740641230149,-6336.647051725807,315.96192824439265,673.85363258,492.70044411,271.49443995,2959.42843988,627.87417493,458.31441262
155,0.08376776400682916,-6337.468613593326,0.0007769345799085945,665.24706271,494.63815941,537.66996555,2959.42840338,627.87418502,458.31444248
156,0.08376776400682916,-6337.703438270959,77.69345799085946,666.39833182,494.37860993,463.26580226,2959.42844583,627.87417385,458.31443637
157,0.08376776400682916,-6337.468613593326,0.0007769345799085945,665.24706271,494.63815941,537.66996555,2959.42840338,627.87418502,458.31444248
158,0.08376776400682916,-6337.855085136154,155.38691598171891,667.59206497,494.10949067,389.18028307,2959.42841927,627.87422948,458.31445941
159,0.08376776400682916,-6337.468613593326,0.0007769345799085945,665.24706271,494.63815941,537.66996555,2959.42840338,627.87418502,458.31444248
160,0.08376776400682916,-6337.90002220411,310.77383196343783,670.11724932,493.54078344,242.01506695,2959.42842373,627.87422372,458.31441461
161,0.08376776400682916,-6337.468613593326,0.0007769345799085945,665.24706271,494.63815941,537.66996555,2959.42840338,627.87418502,458.31444248
162,0.08376776400682916,-6336.027345195833,621.5476639268757,671.879235,493.141291,1.51287378e-10,2959.43252,627.873696,458.311274
163,0.08376776400682916,-6337.848757128899,354.3855770436043,670.8613578,493.37332417,200.96258966,2959.42835913,627.87421289,458.31444825
164,0.08376776400682916,-6337.343536741609,530.6793551237083,674.04308823,492.65785766,36.20850574,2959.42851605,627.87417679,458.31446415
165,0.08376776400682916,-6337.092460178308,578.7776743964411,674.250386,492.610985,1.36274278e-10,2959.42827,627.874126,458.31434
166,0.08376776400682916,-6336.787784860365,596.6712115524925,673.210937,492.841906,3.51040779e-07,2959.40157,627.874703,458.312735
167,0.08376776400682916,-6336.633318066878,602.8817929682457,673.771519,492.75386,5.3590198e-05,2959.69291,628.433097,458.146845
168,0.08376776400682916,-6336.648175676781,602.3376561609394,672.896697,492.897808,0.000366481327,2959.39549,627.876284,458.286288
169,0.08376776400682916,-6336.646863188984,602.3861486539311,672.789386,492.845901,5.89585492e-11,2959.29603,627.849151,458.060079
170,0.08376776400682916,-6336.646105152787,602.4162679613647,672.908242,492.912658,2.55398309e-05,2959.43147,627.873688,458.312092
171,0.10608183551394483,-6337.468609630362,0.0007769242386980163,665.24702042,494.63817825,537.66991671,2959.428491,627.87417384,458.3144422
172,0.10608183551394483,-6337.342650260779,77.69242386980163,664.72939244,494.75494683,459.24142439,2959.42841532,627.87413274,458.31442327
173,0.10608183551394483,-6337.468609630362,0.0007769242386980163,665.24702042,494.63817825,537.66991671,2959.428491,627.87417384,458.3144422
174,0.10608183551394483,-6337.206032331984,155.38484773960326,664.21993526,494.8698984,380.84913202,2959.42842428,627.87418884,458.31438604
