,lamb,fun,p0,p1,p2,p3
0,0.01,-4334.162959348274,3.04331795e-10,583.518999,527.062587,606.80724
1,0.011937766417144363,-4334.162959348284,2.63508642e-10,583.518837,527.062515,606.807186
2,0.014251026703029978,-4334.162959348274,8.53062539e-10,583.51881,527.062589,606.807112
3,0.017012542798525893,-4334.162959348153,3.23820493e-09,583.519193,527.062207,606.806936
4,0.020309176209047358,-4334.162959347561,9.12868791e-11,583.519264,527.061968,606.808401
5,0.024244620170823284,-4334.16295934827,1.89203734e-10,583.51892,527.062642,606.807311
6,0.028942661247167517,-4334.162959199737,9.6598376e-06,583.523273,527.060731,606.805001
7,0.0345510729459222,-4334.162959348245,1.06900268e-10,583.518884,527.062318,606.806969
8,0.04124626382901352,-4334.162959348204,2.19584608e-11,583.518896,527.062468,606.807658
9,0.04923882631706739,-4334.162959269628,6.44443671e-11,583.511721,527.074608,606.811521
10,0.05878016072274912,-4334.162956555691,0.000869925936,583.518889,527.062505,606.806396
11,0.07017038286703829,-4334.162958612896,0.000869933224,583.518887,527.062508,606.806456
12,0.0837677640068292,-4334.162959571042,0.000869932108,583.518876,527.062496,606.80634
13,0.1,-4334.162959348286,0.0008699315,583.518837,527.062588,606.806322
14,0.1193776641714437,-4334.162958039673,0.000869929186,583.518827,527.062513,606.806231
15,0.14251026703029984,-4334.162955748523,0.000869925338,583.518786,527.062557,606.806168
16,0.17012542798525893,-4334.162959348281,8.01283028e-11,583.518933,527.062543,606.80726
17,0.20309176209047358,-4334.16295934818,1.72445988e-10,583.518708,527.062178,606.806984
18,0.24244620170823283,-4334.162959347718,1.66805348e-11,583.519447,527.062513,606.808243
19,0.28942661247167517,-4334.162959348068,7.26312024e-10,583.518443,527.0625,606.806644
20,0.345510729459222,-4334.16295934818,6.33933188e-11,583.518456,527.062436,606.806987
21,0.41246263829013524,-4334.162959348278,2.02915154e-11,583.518878,527.062415,606.807124
22,0.49238826317067413,-4334.162958747732,5.13856525e-12,583.52052,527.042649,606.773114
23,0.5878016072274915,-4334.162959347928,1.14812128e-11,583.519641,527.062024,606.806724
24,0.701703828670383,-4334.162957648544,1.16685181e-11,583.527168,527.065494,606.874765
25,0.837677640068292,-4334.162959348275,2.48480876e-12,583.518868,527.06259,606.807019
26,1.0,-4334.162958775916,7.84073787e-06,583.522642,527.064421,606.813011
27,1.1937766417144369,-4334.162959348283,3.68108428e-11,583.518876,527.062516,606.807127
28,1.4251026703029992,-4334.162959345607,1.59412622e-10,583.519351,527.06471,606.806903
29,1.7012542798525891,-4334.162959348282,1.49979828e-11,583.518784,527.062547,606.80726
30,2.030917620904737,-4334.162959348218,2.85038045e-10,583.518606,527.062476,606.80745
31,2.424462017082328,-4334.162959348263,4.80613624e-11,583.518792,527.062558,606.806959
32,2.8942661247167516,-4334.162959348281,5.92225071e-12,583.518892,527.062472,606.807271
33,3.4551072945922217,-4334.162959348266,8.42575064e-12,583.518983,527.062342,606.807183
34,4.1246263829013525,-4334.1629593481175,1.91707197e-10,583.518856,527.062366,606.806539
35,4.923882631706742,-4334.1629593476855,5.86180337e-09,583.518589,527.063405,606.807901
36,5.878016072274912,-4334.162959348279,5.90399483e-11,583.518918,527.06264,606.807158
37,7.01703828670383,-4334.162958525191,9.23820059e-11,583.491378,527.101275,606.814447
38,8.376776400682925,-4334.162959348204,3.76620394e-10,583.518817,527.062904,606.806961
39,10.0,-4334.162959348286,9.09713018e-11,583.51891,527.062503,606.807164
40,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
41,0.01,-4334.162959173974,3.043317947081208e-05,583.51884273,527.06253201,606.80718052
42,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
43,0.01,-4334.162958999661,6.086635894162416e-05,583.51889158,527.06252251,606.80716525
44,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
45,0.01,-4334.162958651035,0.00012173271788324832,583.51892515,527.0625268,606.80719957
46,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
47,0.01,-4334.162957953786,0.00024346543576649665,583.51892118,527.06252566,606.80717897
48,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
49,0.01,-4334.162956559283,0.0004869308715329933,583.51881959,527.06254414,606.80714295
50,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
51,0.01,-4334.162953770279,0.0009738617430659866,583.5188881,527.06253096,606.80716233
52,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
53,0.01,-4334.1629481922655,0.0019477234861319732,583.51888774,527.06255507,606.80712054
54,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
55,0.01,-4334.16293703622,0.0038954469722639463,583.51888576,527.0625419,606.80704293
56,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
57,0.01,-4334.162914724047,0.007790893944527893,583.51888162,527.06255162,606.80686739
58,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
59,0.01,-4334.162870099389,0.015581787889055785,583.5188987,527.06252559,606.80649402
60,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
61,0.01,-4334.162780848809,0.03116357577811157,583.51893252,527.06254741,606.80573273
62,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
63,0.01,-4334.162602342601,0.06232715155622314,583.51894878,527.06251062,606.80436114
64,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
65,0.01,-4334.162245309995,0.12465430311244628,583.51908933,527.06250102,606.80145113
66,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
67,0.01,-4334.161531164031,0.24930860622489256,583.51936661,527.06245493,606.79574844
68,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
69,0.01,-4334.160102549133,0.49861721244978513,583.51984005,527.06232142,606.78432307
70,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
71,0.01,-4334.157244027774,0.9972344248995703,583.52072974,527.06211911,606.76138603
72,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
73,0.01,-4334.151521821435,1.9944688497991405,583.52264454,527.06162445,606.71568661
74,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
75,0.01,-4334.140056775123,3.988937699598281,583.52649316,527.06078481,606.62433158
76,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
77,0.01,-4334.117044314454,7.977875399196562,583.5340636,527.05900414,606.44197047
78,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
79,0.01,-4334.070691245737,15.955750798393124,583.54917187,527.05543976,606.07864567
80,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
81,0.01,-4333.976683004956,31.91150159678625,583.57925906,527.04835867,605.35796102
82,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
83,0.01,-4333.7835402471665,63.8230031935725,583.63865353,527.03440747,603.93928436
84,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
85,0.01,-4333.3773799929995,127.646006387145,583.75407253,527.00732636,601.18890906
86,0.01,-4334.162959348284,3.043317947081208e-10,583.51890171,527.06252354,606.80716922
87,0.01,-4332.49021357918,255.29201277429,583.97355548,526.95584027,596.00644168
88,0.01,-4333.3920060328055,125.41611455792648,583.75011854,527.00830664,601.28313121
89,0.01,-4333.3409025201745,133.18696021585015,583.7639917,527.00502066,600.95539007
90,0.01,-4333.341198423901,133.14212839239067,583.76389568,527.00507745,600.95726529
91,0.01,-4333.341154485753,133.1487854988113,583.763817,527.0050726,600.95702208
92,0.011937766417144363,-4334.162959348284,2.635086416713538e-10,583.51883658,527.06251465,606.80718584
93,0.011937766417144363,-4334.16295914164,2.635086416713538e-05,583.51883658,527.06251465,606.80718584
94,0.011937766417144363,-4334.162959348284,2.635086416713538e-10,583.51883658,527.06251465,606.80718584
95,0.011937766417144363,-4334.162958934994,5.270172833427076e-05,583.51883658,527.06251465,606.80718584
96,0.011937766417144363,-4334.162959348284,2.635086416713538e-10,583.51883658,527.06251465,606.80718584
97,0.011937766417144363,-4334.162958521701,0.00010540345666854152,583.51883658,527.06251465,606.80718584
98,0.011937766417144363,-4334.162959348284,2.635086416713538e-10,583.51883658,527.06251465,606.80718584
