,lamb,fun,p0,p1,p2,p3,p4,p5,p6
0,0.01,-13253.44948641663,0.000256714712,1184.68979,886.831977,780.213646,618.843164,520.469072,566.45433
1,0.011937766417144363,-13253.449486075297,0.00025671433,1184.68976,886.83198,780.213645,618.843178,520.469085,566.454301
2,0.014251026703029978,-13253.449485686957,0.000256771234,1184.68975,886.832056,780.213671,618.843158,520.469117,566.454309
3,0.017012542798525893,-13253.449487325726,4.12303046e-08,1184.68935,886.832929,780.215794,618.842299,520.464117,566.45412
4,0.020309176209047358,-13253.449487172578,6.77259026e-09,1184.69967,886.844433,780.218651,618.847068,520.45856,566.458425
5,0.024244620170823284,-13253.44948732439,7.36645637e-09,1184.69105,886.829198,780.21204,618.839432,520.473777,566.455715
6,0.028942661247167517,-13253.449487281374,5.49852505e-09,1184.68117,886.837045,780.206198,618.844431,520.465438,566.458116
7,0.0345510729459222,-13253.449487335401,1.9366762e-07,1184.68945,886.832399,780.213738,618.845358,520.46677,566.453866
8,0.04124626382901352,-13253.449487333739,1.89133334e-08,1184.68746,886.829504,780.211814,618.843647,520.467249,566.45403
9,0.04923882631706739,-13253.4494873408,3.62836347e-09,1184.68917,886.831599,780.214589,618.842902,520.469524,566.454652
10,0.05878016072274912,-13253.449487328919,1.21977558e-09,1184.69376,886.829995,780.215813,618.845645,520.466606,566.452466
11,0.07017038286703829,-13253.449487279175,2.00562578e-10,1184.6822,886.840613,780.211055,618.83911,520.469839,566.460691
12,0.0837677640068292,-13253.449487335824,1.57138423e-10,1184.68788,886.831501,780.214572,618.843758,520.46615,566.454993
13,0.1,-13253.449487052421,2.99194617e-10,1184.70163,886.817382,780.222208,618.849909,520.484081,566.45106
14,0.1193776641714437,-13253.449487023874,1.61050568e-09,1184.67869,886.820535,780.237314,618.839089,520.463245,566.462481
15,0.14251026703029984,-13253.449487298123,1.11889704e-08,1184.69521,886.82959,780.216532,618.844493,520.476461,566.455828
16,0.17012542798525893,-13253.449484766914,0.000436973025,1184.68975,886.831997,780.213269,618.84318,520.469148,566.453911
17,0.20309176209047358,-13253.449485154055,0.000436936456,1184.68986,886.831953,780.213292,618.843111,520.469156,566.453874
18,0.24244620170823283,-13253.449485314453,0.000436949716,1184.68974,886.832025,780.213217,618.843084,520.469169,566.453932
19,0.28942661247167517,-13253.44948533242,0.000436959637,1184.68976,886.831995,780.21323,618.843134,520.469046,566.453959
20,0.345510729459222,-13253.449485273222,0.000436883427,1184.68979,886.831986,780.213226,618.84312,520.469067,566.453986
21,0.41246263829013524,-13253.449485145857,0.00043678909,1184.68979,886.831943,780.213241,618.843023,520.469088,566.454101
22,0.49238826317067413,-13253.449487339043,3.19935546e-08,1184.69135,886.831965,780.213719,618.8434,520.468171,566.456061
23,0.5878016072274915,-13253.449487339149,2.19513242e-08,1184.69121,886.831872,780.214156,618.844718,520.469687,566.453652
24,0.701703828670383,-13253.449487282116,7.36267991e-07,1184.68197,886.829812,780.208936,618.850418,520.465863,566.456492
