,lamb,fun,p0,p1,p2,p3
0,0.31622776601683794,-2068.4807328499146,1.4088686e-12,2942.36739,578.731538,524.255159
1,0.3665241237079628,-2068.4807328499155,1.53378362e-11,2942.36743,578.731557,524.255119
2,0.4248201698162612,-2068.480732849508,8.4925589e-12,2942.36785,578.732609,524.255093
3,0.4923882631706739,-2068.480732849914,2.21579721e-11,2942.36768,578.731484,524.255107
4,0.5707031326057167,-2068.4807328485376,1.36588907e-08,2942.36693,578.731719,524.254613
5,0.6614740641230149,-2068.480732849915,7.98474894e-13,2942.36768,578.731498,524.255122
6,0.7666822074546215,-2068.48073283571,4.44855585e-11,2942.36999,578.726257,524.251093
7,0.8886238162743403,-2068.480732849917,5.94061008e-13,2942.36747,578.731487,524.255098
8,1.0299603658099898,-2068.4807328498837,9.83035847e-12,2942.36708,578.731317,524.255181
9,1.1937766417144364,-2068.480731577153,1.44561508e-09,2942.43549,578.675399,524.268529
10,1.3836480680324594,-2068.480732849913,2.6938396e-12,2942.36775,578.731438,524.255077
11,1.60371874375133,-2068.480732849912,1.55157069e-12,2942.36778,578.731452,524.255076
12,1.8587918911465635,-2068.480731451474,6.14983837e-13,2942.43603,578.67394,524.27361
13,2.1544346900318834,-2068.480732849916,3.87141148e-12,2942.36754,578.73149,524.255123
14,2.4970997860065407,-2068.4807328434836,4.78556584e-12,2942.37314,578.728717,524.25729
15,2.8942661247167503,-2068.480732530419,6.60613417e-12,2942.37518,578.700553,524.246865
16,3.354602185954043,-2068.480732624865,6.57243152e-12,2942.4153,578.731519,524.240873
17,3.8881551803080874,-2068.4807328281863,1.07716366e-10,2942.36988,578.726544,524.261079
18,4.506570337745473,-2068.4807328248326,1.42669725e-11,2942.35139,578.73307,524.251877
19,5.223345074266841,-2068.4807328499155,5.09285856e-12,2942.36749,578.731437,524.25505
20,6.054123584037268,-2068.480732752843,1.13927168e-06,2942.37077,578.735934,524.252295
21,7.017038286703826,-2068.4807328492275,3.38983389e-10,2942.36948,578.730262,524.255016
22,8.133105582266927,-2068.480732848746,4.18148656e-12,2942.36889,578.729983,524.256037
23,9.42668455117885,-2068.4807328499055,2.5292161e-12,2942.36783,578.731379,524.255122
24,10.92600861117378,-2068.480732849914,2.00358761e-11,2942.36733,578.731472,524.255082
25,12.663801734674028,-2068.480732849917,3.80279362e-12,2942.36756,578.731553,524.255042
26,14.67799267622069,-2068.480732849917,4.27554307e-11,2942.3675,578.731508,524.255075
27,17.01254279852588,-2068.480732849878,3.28183749e-11,2942.36724,578.731537,524.255388
28,19.718405565126417,-2068.480732849597,3.18774544e-11,2942.36838,578.730739,524.255576
29,22.854638641349897,-2068.4807328467346,5.38569296e-10,2942.37398,578.730606,524.254419
30,26.48969287610527,-2068.4807328497263,1.98795191e-12,2942.36662,578.731011,524.254823
31,30.702906297578483,-2068.480732746063,2.9575129e-10,2942.35295,578.732825,524.240459
32,35.58623573050966,-2068.4807331936618,0.000434059386,2942.36707,578.731543,524.255122
33,41.24626382901348,-2068.4868483805917,2.30939728,2939.78876,578.897309,524.374451
34,47.806525330073804,-2068.505399733603,5.33655318,2936.43731154,579.08121468,524.51946224
35,55.41020330009492,-2068.5412894264095,9.6705017,2931.71900624,579.28417154,524.69692498
36,64.22325422229356,-2068.5986030283043,15.66941867,2925.35246684,579.46663453,524.87688275
37,74.43803013251681,-2068.67918665843,23.68001289,2917.14824519,579.56889742,524.99518171
38,86.27747685955866,-2068.781075047207,33.96066141,2907.09798532,579.52216303,524.95159932
39,100.0,-2068.8973308436484,46.55338067,2895.50809,579.26418482,524.62410592
40,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
41,0.31622776601683794,-2068.480732846231,1.4088685970370886e-07,2942.36744255,578.73151167,524.25508773
42,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
43,0.31622776601683794,-2068.480732842544,2.817737194074177e-07,2942.36746484,578.7315083,524.2551208
44,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
45,0.31622776601683794,-2068.4807328351712,5.635474388148354e-07,2942.36755833,578.73148292,524.2550652
46,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
47,0.31622776601683794,-2068.480732820424,1.1270948776296709e-06,2942.36748252,578.73150003,524.25510597
48,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
49,0.31622776601683794,-2068.4807327909302,2.2541897552593417e-06,2942.36749155,578.73153374,524.25507712
50,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
51,0.31622776601683794,-2068.480732731942,4.5083795105186835e-06,2942.36751891,578.73152643,524.25507713
52,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
53,0.31622776601683794,-2068.480732613966,9.016759021037367e-06,2942.36753198,578.7315147,524.25507907
54,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
55,0.31622776601683794,-2068.4807323780137,1.8033518042074734e-05,2942.36748823,578.73148051,524.2550929
56,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
57,0.31622776601683794,-2068.48073190611,3.606703608414947e-05,2942.36752044,578.73151558,524.25509981
58,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
59,0.31622776601683794,-2068.480730962302,7.213407216829894e-05,2942.36749381,578.73146335,524.25509091
60,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
61,0.31622776601683794,-2068.4807290746858,0.00014426814433659787,2942.36761029,578.73150097,524.25507616
62,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
63,0.31622776601683794,-2068.4807252994533,0.00028853628867319574,2942.36749974,578.7315571,524.25506966
64,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
65,0.31622776601683794,-2068.48071774899,0.0005770725773463915,2942.36751936,578.73152665,524.2550802
66,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
67,0.31622776601683794,-2068.4807026480617,0.001154145154692783,2942.36755204,578.73151467,524.25505276
68,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
69,0.31622776601683794,-2068.4806724462055,0.002308290309385566,2942.36751971,578.73154883,524.25507085
70,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
71,0.31622776601683794,-2068.4806120424932,0.004616580618771132,2942.3675859,578.73148731,524.25504838
72,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
73,0.31622776601683794,-2068.4804912350683,0.009233161237542264,2942.36758611,578.73150767,524.25507643
74,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
75,0.31622776601683794,-2068.4802496202183,0.018466322475084528,2942.36758029,578.73148592,524.25504853
76,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
77,0.31622776601683794,-2068.4797663905197,0.036932644950169055,2942.36756987,578.73149122,524.25504659
78,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
79,0.31622776601683794,-2068.478799931122,0.07386528990033811,2942.36758071,578.73152299,524.25507955
80,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
81,0.31622776601683794,-2068.476867012326,0.14773057980067622,2942.36748175,578.73153313,524.2550695
82,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
83,0.31622776601683794,-2068.4730011747333,0.29546115960135244,2942.36752497,578.73155279,524.25507634
84,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
85,0.31622776601683794,-2068.4652694995493,0.5909223192027049,2942.36756545,578.73149577,524.2550467
86,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
87,0.31622776601683794,-2068.4498061491804,1.1818446384054098,2942.36741513,578.73152994,524.2550802
88,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
89,0.31622776601683794,-2068.4188794484426,2.3636892768108195,2942.36749676,578.73151787,524.25510067
90,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
91,0.31622776601683794,-2068.3570260469655,4.727378553621639,2942.36751201,578.73147457,524.25507539
92,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
93,0.31622776601683794,-2068.2333192440083,9.454757107243278,2942.36753045,578.7315109,524.25505204
94,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
95,0.31622776601683794,-2067.9859056380815,18.909514214486556,2942.36754482,578.73148587,524.25507036
96,0.31622776601683794,-2068.480732849918,1.4088685970370886e-12,2942.36754034,578.73148389,524.25510555
97,0.31622776601683794,-2067.4910784261756,37.81902842897311,2942.36748445,578.73149822,524.25505957
98,0.31622776601683794,-2067.6589708499346,31.40312385251997,2942.36747885,578.73148678,524.25507498
99,0.31622776601683794,-2067.6589297618343,31.404694008713594,2942.36745801,578.7314879,524.25507226
100,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
101,0.3665241237079628,-2068.4807327913204,1.5337836157594438e-06,2942.367562,578.73148608,524.25506796
102,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
103,0.3665241237079628,-2068.4807327327226,3.0675672315188876e-06,2942.36746346,578.73152881,524.2550945
104,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
105,0.3665241237079628,-2068.4807326155274,6.135134463037775e-06,2942.36753459,578.73152401,524.25506617
106,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
107,0.3665241237079628,-2068.4807323811365,1.227026892607555e-05,2942.3674859,578.73150916,524.25505615
108,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
109,0.3665241237079628,-2068.4807319123547,2.45405378521511e-05,2942.36744712,578.73147989,524.25507325
110,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
111,0.3665241237079628,-2068.480730974792,4.90810757043022e-05,2942.3675623,578.73149861,524.25506191
112,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
113,0.3665241237079628,-2068.4807290996655,9.81621514086044e-05,2942.36751168,578.73148557,524.25510937
114,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
115,0.3665241237079628,-2068.4807253494137,0.0001963243028172088,2942.36751272,578.73148692,524.2550946
116,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
117,0.3665241237079628,-2068.4807178489086,0.0003926486056344176,2942.36746346,578.73152881,524.2550945
118,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
119,0.3665241237079628,-2068.4807028478995,0.0007852972112688352,2942.36747842,578.73151571,524.25506893
120,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
121,0.3665241237079628,-2068.4806728458807,0.0015705944225376705,2942.36746346,578.73152881,524.2550945
122,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
123,0.3665241237079628,-2068.4806128418427,0.003141188845075341,2942.36750609,578.73151597,524.25504217
124,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
125,0.3665241237079628,-2068.480492833767,0.006282377690150682,2942.36748378,578.73147807,524.25507035
126,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
127,0.3665241237079628,-2068.480252817617,0.012564755380301364,2942.36755374,578.73153015,524.25505973
128,0.3665241237079628,-2068.480732849918,1.5337836157594437e-11,2942.3675434,578.73150471,524.25507761
