,lamb,fun,p0,p1,p2,p3,p4,p5,p6
0,0.01,-6570.127553250161,0.000250830281,569.002221,523.286617,632.541256,3049.23988,552.467091,445.294426
1,0.012663801734674034,-6570.12755389938,1.87035971e-08,569.003231,523.28866,632.537426,3049.23235,552.465414,445.297664
2,0.0160371874375133,-6570.127553900527,4.88094696e-09,569.006617,523.287222,632.542478,3049.2463,552.469459,445.293657
3,0.020309176209047358,-6570.127553896138,1.17357639e-08,569.000261,523.286718,632.541482,3049.24066,552.459563,445.294822
4,0.025719138090593445,-6570.127553790427,4.58363306e-08,569.00877,523.29511,632.536639,3049.25668,552.459951,445.300708
5,0.03257020655659783,-6570.1275539146045,1.18369907e-08,569.002669,523.286947,632.541711,3049.23934,552.467268,445.29617
6,0.04124626382901352,-6570.127553841017,4.4341764e-08,569.001584,523.287711,632.538458,3049.22027,552.465569,445.28552
7,0.052233450742668434,-6570.127553905041,5.4062483e-09,568.999443,523.286531,632.543387,3049.24512,552.463161,445.294715
8,0.06614740641230149,-6570.127553084237,0.000250839404,569.0022,523.286644,632.541023,3049.23984,552.46707,445.294472
9,0.08376776400682916,-6570.127553630263,0.000250842527,569.002255,523.286675,632.541013,3049.23982,552.467076,445.294468
10,0.10608183551394483,-6570.127553886181,0.000250848223,569.002256,523.286627,632.54101,3049.23977,552.467095,445.294474
11,0.13433993325989002,-6570.127553544943,0.000250848589,569.002247,523.286608,632.540963,3049.23987,552.467024,445.29448
12,0.17012542798525893,-6570.127553880668,1.66897506e-09,568.998875,523.281174,632.538586,3049.24604,552.470566,445.292727
13,0.21544346900318834,-6570.127553756566,2.36303013e-08,569.017916,523.283821,632.536385,3049.21989,552.462982,445.289635
14,0.2728333376486768,-6570.1275539137,1.25497507e-09,569.002977,523.286659,632.541539,3049.23701,552.469423,445.294257
15,0.34551072945922184,-6570.127553902678,3.00716208e-09,569.001049,523.283574,632.539157,3049.23542,552.463977,445.295677
16,0.43754793750741844,-6570.127553907053,1.40927801e-12,568.998154,523.28699,632.541897,3049.23633,552.467803,445.29317
