,lamb,fun,p0,p1,p2,p3
0,0.03162277660168379,-8974.764485762125,2.81419306e-07,1184.68847,886.835235,780.216341
1,0.03665241237079628,-8974.764485770342,3.01922968e-12,1184.68973,886.831941,780.213588
2,0.042482016981626125,-8974.764485770258,1.5983414e-10,1184.68943,886.83169,780.213562
3,0.04923882631706739,-8974.764485770338,4.25806056e-10,1184.68974,886.83195,780.213628
4,0.05707031326057167,-8974.764485770342,1.49717153e-10,1184.68977,886.831968,780.213678
5,0.06614740641230149,-8974.764485768434,1.61942137e-09,1184.68716,886.832209,780.214021
6,0.07666822074546215,-8974.764485770165,1.73915469e-09,1184.69027,886.832008,780.213071
7,0.08886238162743403,-8974.76448577025,8.06973639e-11,1184.68942,886.832203,780.214051
8,0.102996036580999,-8974.764485770309,1.96138018e-10,1184.68944,886.83203,780.213609
9,0.11937766417144363,-8974.764485770273,2.76734925e-09,1184.68946,886.831853,780.213709
10,0.13836480680324595,-8974.764485770338,1.57717206e-10,1184.68981,886.831979,780.21355
11,0.160371874375133,-8974.764485625223,4.27838298e-10,1184.7036,886.829857,780.229367
12,0.18587918911465637,-8974.764485767773,1.47814033e-07,1184.68918,886.830246,780.214524
13,0.21544346900318834,-8974.764485769945,9.61522959e-10,1184.69037,886.831173,780.214116
14,0.24970997860065408,-8974.764485100528,0.00020702213,1184.68985,886.831964,780.213512
15,0.289426612471675,-8974.764485486514,0.000391048307,1184.68971,886.831933,780.213282
16,0.3354602185954043,-8974.764486772037,0.000391088681,1184.68976,886.832041,780.213256
17,0.3888155180308087,-8975.461515776202,214.91626832,1174.88982218,888.05887847,560.35968619
18,0.4506570337745473,-8975.545028254852,142.024423,1173.24675793,888.26058928,635.4786991
19,0.5223345074266841,-8975.61301225582,107.6670442,1171.57548492,888.45966779,672.19201525
20,0.6054123584037269,-8975.660367130491,87.54120625,1169.91558759,888.64429114,694.73276929
21,0.7017038286703826,-8975.685367678963,74.28308698,1168.31665018,888.79248378,710.40294966
22,0.8133105582266927,-8975.689228773914,64.92128418,1166.82022894,888.87861796,722.12616802
23,0.9426684551178849,-8975.675020677467,58.02658129,1165.4608191,888.87407916,731.29922884
24,1.0926008611173779,-8975.646390083983,52.81644543,1164.26380608,888.75353863,738.68679511
25,1.2663801734674027,-8975.606555713466,48.81510884,1163.24284436,888.50189017,744.75689719
26,1.467799267622069,-8975.557858869905,45.70732608,1162.39624451,888.12099085,749.82195559
27,1.7012542798525883,-8975.50187175663,43.2725146,1161.70508894,887.63192288,754.1023519
28,1.971840556512642,-8975.439844960938,41.35322687,1161.13345456,887.07275415,757.75730777
29,2.2854638641349894,-8975.373195733868,39.83825742,1160.63368026,886.49221648,760.90345594
30,2.648969287610527,-8975.303798239658,38.6539553,1160.15374204,885.94029258,763.62631896
31,3.070290629757848,-8975.233974683835,37.75903776,1159.64525806,885.45969483,765.98803812
32,3.5586235730509657,-8975.166229643215,37.14070668,1159.07010284,885.07889578,768.03495172
33,4.124626382901348,-8975.102865835386,36.81135775,1158.40271558,884.80995762,769.80259758
34,4.78065253300738,-8975.045642120385,36.8052487,1157.62846786,884.6502782,771.32002186
35,5.541020330009492,-8974.99558729396,37.17343358,1156.73977572,884.58547571,772.61499725
36,6.422325422229356,-8974.95299914696,37.98314932,1155.73330682,884.59548383,773.70792033
37,7.443803013251681,-8974.917583937908,39.31771974,1154.59739779,884.65989366,774.62853679
38,8.627747685955866,-8974.888658627631,41.27304456,1153.3207948,884.75902156,775.39865831
39,10.0,-8974.865347171428,43.97448907,1151.88310449,884.87754112,776.03982323
40,0.03162277660168379,-8974.764485768414,2.8141930582701937e-07,1184.68985503,886.83200456,780.21369537
41,0.03162277660168379,-8974.764292771944,0.028141930582701938,1184.68988956,886.83196089,780.21175091
42,0.03162277660168379,-8974.764485768414,2.8141930582701937e-07,1184.68985503,886.83200456,780.21369537
43,0.03162277660168379,-8974.764099764434,0.056283861165403876,1184.69003099,886.83191929,780.2098023
44,0.03162277660168379,-8974.764485768414,2.8141930582701937e-07,1184.68985503,886.83200456,780.21369537
45,0.03162277660168379,-8974.7637137221,0.11256772233080775,1184.69040866,886.83188208,780.20608499
46,0.03162277660168379,-8974.764485768414,2.8141930582701937e-07,1184.68985503,886.83200456,780.21369537
47,0.03162277660168379,-8974.762941528155,0.2251354446616155,1184.69099679,886.8318335,780.19848677
48,0.03162277660168379,-8974.764485768414,2.8141930582701937e-07,1184.68985503,886.83200456,780.21369537
49,0.03162277660168379,-8974.761396703212,0.450270889323231,1184.69205135,886.83169537,780.18344229
50,0.03162277660168379,-8974.764485768414,2.8141930582701937e-07,1184.68985503,886.83200456,780.21369537
51,0.03162277660168379,-8974.758305305464,0.900541778646462,1184.69433071,886.83139422,780.15323492
52,0.03162277660168379,-8974.764485768414,2.8141930582701937e-07,1184.68985503,886.83200456,780.21369537
53,0.03162277660168379,-8974.752115521422,1.801083557292924,1184.69884092,886.83087581,780.09302703
54,0.03162277660168379,-8974.764485768414,2.8141930582701937e-07,1184.68985503,886.83200456,780.21369537
55,0.03162277660168379,-8974.739708022229,3.602167114585848,1184.70784475,886.82975349,779.97246617
56,0.03162277660168379,-8974.764485768414,2.8141930582701937e-07,1184.68985503,886.83200456,780.21369537
57,0.03162277660168379,-8974.714781483624,7.204334229171696,1184.72581698,886.82748869,779.73174408
58,0.03162277660168379,-8974.764485768414,2.8141930582701937e-07,1184.68985503,886.83200456,780.21369537
59,0.03162277660168379,-8974.664483713186,14.408668458343392,1184.76178124,886.82304556,779.25194872
60,0.03162277660168379,-8974.764485768414,2.8141930582701937e-07,1184.68985503,886.83200456,780.21369537
61,0.03162277660168379,-8974.562121044384,28.817336916686784,1184.83316787,886.81408324,778.29927309
62,0.03162277660168379,-8974.764485768414,2.8141930582701937e-07,1184.68985503,886.83200456,780.21369537
63,0.03162277660168379,-8974.35041884287,57.63467383337357,1184.97437699,886.79644647,776.41965897
64,0.03162277660168379,-8974.764485768414,2.8141930582701937e-07,1184.68985503,886.83200456,780.21369537
65,0.03162277660168379,-8973.899816821358,115.26934766674714,1185.25024223,886.76200196,772.7607467
66,0.03162277660168379,-8973.946124700247,109.5494070150683,1185.22324386,886.76530692,773.11805964
67,0.03162277660168379,-8973.942735511877,109.96949026406384,1185.22523116,886.76510285,773.09172393
68,0.03162277660168379,-8973.942691138385,109.97498873857803,1185.22529091,886.76507814,773.09137067
69,0.03665241237079628,-8974.764485770344,3.0192296797660613e-12,1184.68979035,886.83200859,780.21365781
70,0.03665241237079628,-8974.764485767784,3.0192296797660613e-07,1184.68975208,886.83202823,780.21368062
71,0.03665241237079628,-8974.764485770344,3.0192296797660613e-12,1184.68979035,886.83200859,780.21365781
72,0.03665241237079628,-8974.764485765227,6.038459359532123e-07,1184.68976246,886.83196838,780.21363083
73,0.03665241237079628,-8974.764485770344,3.0192296797660613e-12,1184.68979035,886.83200859,780.21365781
