,lamb,fun,p0,p1,p2,p3
0,0.03162277660168379,-8992.757842839555,0.0177836938,1312.40936,966.899927,951.027063
1,0.03665241237079628,-8992.758113330901,0.00572552315,1311.39176,965.756323,950.357952
2,0.042482016981626125,-8992.75738098988,0.00527031071,1312.58043,964.82515,950.48069
3,0.04923882631706739,-8992.758153077084,0.00980797587,1311.74337,966.710242,951.749377
4,0.05707031326057167,-8992.758153890352,0.00674074433,1311.82557,965.89836,950.356108
5,0.06614740641230149,-8992.758303983643,0.000839462047,1311.37458,966.026442,950.967427
6,0.07666822074546215,-8992.758330591862,0.000243948259,1311.61145,966.308431,951.084692
7,0.08886238162743403,-8992.75831089007,0.00362116667,1311.67961,966.033128,951.477256
8,0.102996036580999,-8992.774819658584,101.76541972,1311.20037303,966.41106966,846.84748725
9,0.11937766417144363,-8992.8035267202,96.78217526,1310.52250374,966.41508501,840.383076
10,0.13836480680324595,-8992.78001378506,35.52384007,1310.60754365,966.31642901,906.71116434
11,0.160371874375133,-8992.766168008457,13.14826668,1310.89944279,966.2772842,933.63550111
12,0.18587918911465637,-8992.759618458782,3.75707607,1311.21212026,966.22783844,945.93377199
13,0.21544346900318834,-8992.758315618323,0.0199209216,1311.34658,966.27359,950.959468
14,0.24970997860065408,-8992.758316804451,0.000430907562,1311.48308,966.145376,950.877009
15,0.289426612471675,-8992.758329064403,0.00182218892,1311.62598,966.253513,951.195237
16,0.3354602185954043,-8992.75827929187,0.00200975909,1311.28407,966.465551,950.904379
17,0.3888155180308087,-8992.758151999044,0.00011677179,1311.63248,965.795515,950.316
18,0.4506570337745473,-8992.758305468968,0.00237672798,1311.39303,966.279758,951.198777
19,0.5223345074266841,-8992.758109631137,0.000696105173,1311.19746,966.904391,950.692531
20,0.6054123584037269,-8992.758113273685,0.00337089306,1311.18762,965.772723,950.675261
21,0.7017038286703826,-8992.758255921608,0.00260991831,1311.72094,966.219606,950.884061
22,0.8133105582266927,-8992.757688637086,0.00459086671,1310.78766,966.89724,949.880633
23,0.9426684551178849,-8992.757969425304,2.75228416e-05,1311.17784,966.988193,952.291435
24,1.0926008611173779,-8992.758234711553,0.00012666309,1311.204,965.875728,950.863494
25,1.2663801734674027,-8992.757797361432,0.00493612981,1310.26607,966.301354,951.068666
26,1.467799267622069,-8992.75780836162,0.0115533683,1310.67751,966.545086,950.703801
27,1.7012542798525883,-8992.757967803773,0.0037884181,1310.73222,966.891578,951.061911
28,1.971840556512642,-8992.758127478884,0.000897528431,1310.77937,966.17791,950.732817
29,2.2854638641349894,-8992.758268434945,0.000465743914,1311.39697,966.61104,951.496662
30,2.648969287610527,-8992.7580252252,0.0076776491,1310.78799,966.011442,951.039841
31,3.070290629757848,-8992.757877105792,0.0102004765,1311.31328,967.112189,951.67474
32,3.5586235730509657,-8992.758174335844,6.38610474e-06,1310.94499,966.484219,951.951942
33,4.124626382901348,-8992.758244450059,0.000301350691,1311.00124,966.130198,951.571128
34,4.78065253300738,-8992.758216568727,0.00579303712,1311.04912,966.38171,951.086987
35,5.541020330009492,-8992.758164640441,0.000302895006,1310.78284,966.01649,951.276939
36,6.422325422229356,-8992.758165427826,4.3063348e-06,1310.81708,966.429434,950.750456
37,7.443803013251681,-8992.7581936242,0.000246038885,1310.869,966.057746,950.976498
38,8.627747685955866,-8992.758235365904,0.000844100293,1310.9749,966.119627,950.972888
39,10.0,-8992.758289689104,0.00132421569,1311.17585,966.397723,951.497577
40,0.03162277660168379,-8992.758270198838,0.01778369384655165,1311.51994679,966.22425589,951.23837909
41,0.03162277660168379,-8981.048908117838,1778.369384655165,1315.84361551,965.69796667,768.59277695
42,0.03162277660168379,-8992.244695415051,124.88724739806095,1311.8367076,966.18563929,936.40698896
43,0.03162277660168379,-8991.92662255185,196.66578144166508,1312.01785146,966.16360237,928.03578997
44,0.03162277660168379,-8991.936319120292,194.53135846932403,1312.01246414,966.16427806,928.28312485
45,0.03162277660168379,-8991.93608101397,194.5838091771058,1312.01260209,966.16423588,928.27702805
46,0.03162277660168379,-8991.936036846168,194.59353836756566,1312.01264823,966.16427365,928.27592259
47,0.03665241237079628,-8992.758315241643,0.005725523149630152,1311.51992337,966.22421042,951.23950434
48,0.03665241237079628,-8989.368057549234,572.5523149630152,1313.67132252,965.96229436,851.34352643
49,0.03665241237079628,-8992.108453926321,138.81895933469605,1312.04341246,966.16049076,925.87955641
50,0.03665241237079628,-8991.932731241543,172.70846288481678,1312.17106143,966.14492156,919.80235442
51,0.03665241237079628,-8991.936418327565,172.01030014430384,1312.16844404,966.14528712,919.92715576
52,0.03665241237079628,-8991.936351356002,172.0229861987823,1312.16848255,966.14520722,919.924918
53,0.03665241237079628,-8991.93630594873,172.03158734809324,1312.16853987,966.14524622,919.92343445
54,0.042482016981626125,-8992.758316821175,0.005270310712327753,1311.51993701,966.2242727,951.23922211
55,0.042482016981626125,-8989.230766819874,527.0310712327753,1314.28903461,965.88707701,817.44657065
56,0.042482016981626125,-8992.156119833231,122.91861903572332,1312.16009682,966.14629322,918.58636296
57,0.042482016981626125,-8991.92792570469,163.4146099192174,1312.37182927,966.12049937,908.02554869
