,lamb,fun,p0,p1,p2,p3,p4,p5,p6
0,0.03162277660168379,-11148.155108046209,0.00691526049,1283.87137,1000.95528,932.525137,2941.49413,634.606015,470.091097
1,0.03842513346254321,-11148.154946517268,0.0422781547,1285.41959,999.641657,931.804,2941.34741,635.064102,469.717667
2,0.04669074130371087,-11148.155402770768,0.000115524285,1284.26382,1000.09142,931.922508,2941.31491,635.066645,469.145684
3,0.056734359182256,-11148.155512405196,0.00130508082,1284.87419,1000.26717,932.217048,2941.99163,634.494016,469.576131
4,0.06893845379073933,-11148.155538300038,0.00362755822,1284.63197,1000.43298,931.958196,2941.80041,634.630018,469.346826
5,0.08376776400682916,-11148.15557331612,0.00583653381,1284.30533,1000.32011,932.002145,2941.2435,634.48873,469.384637
6,0.10178699841461257,-11148.154409103032,72.21516705,1284.49560101,1000.26272054,858.89217444,2941.73538011,634.44985176,469.425244
7,0.12368233972929839,-11148.184491129625,69.12362734,1283.30277789,1000.3686126,851.32644004,2941.43832629,634.44644482,469.38205329
8,0.15028757502606047,-11148.209946906265,40.87889192,1282.72599674,1000.47958509,879.5833524,2941.58210361,634.46165714,469.40636107
9,0.18261584682702608,-11148.242787474115,31.07120595,1281.80546258,1000.58375703,889.42006658,2941.47702063,634.28338017,469.39379801
10,0.22189823414589707,-11148.26768806744,24.55567889,1281.03821031,1000.70353005,897.4207275,2941.51395674,634.39249144,469.41664744
11,0.2696306326783702,-11148.265456376426,18.34343471,1280.63055236,1000.78586126,906.08735057,2941.69058635,634.38750563,469.45741259
12,0.32763071936272287,-11148.232174857141,12.25847761,1280.90490221,1000.64162865,915.08204092,2941.72379052,634.36597836,469.37587011
13,0.39810717055349715,-11148.189573119107,6.89110475,1281.82073908,1000.53618509,922.99955137,2941.2651662,634.43596177,469.42725078
14,0.48374376967578037,-11148.164891948474,3.04630222,1282.95953371,1000.40241297,928.48914619,2941.56741051,634.4338559,469.47787327
15,0.5878016072274912,-11148.161173628701,1.96662564,1283.32371,1000.37431,929.914857,2941.4817,634.317294,469.329278
16,0.714243264963998,-11148.17680319368,2.91204582,1282.55805,1000.47471,929.332834,2941.14852,634.401036,469.472568
17,0.8678837132695965,-11148.224425325636,3.94058333,1281.59493731,1000.6317549,928.79905313,2940.51966402,634.51315963,469.39914515
18,1.0545736679737403,-11148.297094690302,4.32244981,1281.26673035,1000.59664294,928.86684591,2939.90311581,634.44469768,469.47823698
19,1.2814223889440834,-11148.374713813757,4.36953139,1280.98636692,1000.59428989,929.33446621,2939.52538442,634.514961,469.50288577
20,1.55706840475373,-11148.441881456212,4.25102832,1281.02340557,1000.5520817,929.65772437,2939.25942799,634.5240288,469.51837043
21,1.8920084727722997,-11148.49222107453,4.09360254,1281.04674463,1000.34607634,930.26524299,2938.90835965,634.59177432,469.54369961
22,2.298997301668543,-11148.526870787457,3.98538098,1281.03794005,1000.34472755,930.72923422,2938.694951,634.59766167,469.56685982
23,2.7935332579852195,-11148.551449811912,3.96497028,1280.98875296,1000.2074531,930.92365434,2938.33627711,634.67943602,469.62277432
24,3.39444855276939,-11148.572974777318,4.07121327,1280.94868953,1000.20712782,931.073416,2938.17262485,634.582905,469.572681
25,4.124626382901348,-11148.597720349971,4.32244396,1280.78924735,1000.12077922,931.24390943,2937.6987582,634.67165295,469.59462639
26,5.011872336272719,-11148.630228754095,4.76366105,1280.31007683,1000.04460333,931.26087921,2936.84446565,634.73393784,469.63476249
27,6.089973244419447,-11148.673061644255,5.4124426,1279.80957934,999.94915337,931.58464054,2936.31613101,634.76490458,469.66367631
28,7.399983804321421,-11148.726983565059,6.30732996,1279.1300711,1000.04608049,931.47942889,2935.23897564,634.86122044,469.77973167
29,8.991789964660114,-11148.791542383615,7.49053709,1278.39315291,999.93048822,931.60131471,2933.58039901,635.01227054,469.83749964
30,10.92600861117378,-11148.866096887967,8.98293133,1277.40744571,999.97369643,931.67077289,2932.05610036,635.02064243,469.85429652
31,13.276295892211254,-11148.950825998443,10.87135071,1276.46890259,999.90760204,931.52905522,2929.77527281,635.36924276,469.96484436
32,16.132152086836953,-11149.047125728946,13.24591065,1275.5847971,999.93155671,931.60206593,2927.04417551,635.46138293,470.16879908
33,19.60232982646277,-11149.157092116282,16.28508275,1274.55077556,999.91466352,931.85010496,2923.38892037,635.82482351,470.31234231
34,23.81897545702919,-11149.28273581257,20.09112715,1273.49868398,999.96605089,931.68005581,2919.10614266,636.01732549,470.5206842
35,28.94266124716749,-11149.42563501465,25.03917902,1272.31572198,999.96203873,931.97253721,2913.20978664,636.42654464,470.78157182
36,35.168500071697444,-11149.587461896132,31.35409378,1271.29919654,999.92252409,931.87851609,2905.96445211,636.94410766,471.12608931
37,42.73357542109316,-11149.770728280495,39.50422751,1270.02186171,1000.07041662,932.03244855,2897.23417918,637.35527463,471.56125895
38,51.92596967591167,-11149.978198067693,49.96966371,1268.73367187,1000.15469149,931.9468132,2885.97424106,637.68931687,471.8902388
39,63.09573444801933,-11150.209978530602,63.54465172,1267.41560846,1000.07904975,931.97245656,2872.1270911,637.62168353,472.03710704
40,0.03162277660168379,-11148.155572387388,0.006915260485482078,1284.48105289,1000.23419775,932.13397319,2941.51905775,634.38050974,469.41065091
41,0.03162277660168379,-11144.87478862487,691.5260485482078,1286.27675814,1000.01849262,853.34082913,2941.51909702,634.38049039,469.41064177
42,0.03162277660168379,-11147.47422036146,173.3146636450364,1284.93771772,1000.17933789,911.44602226,2941.51904519,634.3804741,469.41066121
43,0.03162277660168379,-11147.331306261782,206.82979741187873,1285.02549975,1000.16879045,907.52062107,2941.51913757,634.38043654,469.41061278
44,0.03162277660168379,-11147.333371194003,206.35144259540584,1285.02421856,1000.16895049,907.57647856,2941.51902886,634.38054211,469.4106161
45,0.03162277660168379,-11147.333326663425,206.3617601675366,1285.02430711,1000.16894809,907.57532057,2941.51912116,634.38046743,469.41064678
46,0.03842513346254321,-11148.155439585256,0.042278154714599336,1284.48119812,1000.23420188,932.12574342,2941.51896495,634.38050673,469.41063116
47,0.03842513346254321,-11082.5676855058,4227.815471459934,1302.43730841,998.08051728,335.94841473,2941.51911312,634.38046328,469.4106064
48,0.03842513346254321,-11147.947740456442,53.04467141073702,1284.71523991,1000.20608005,920.91452755,2941.51908367,634.38049478,469.41057329
49,0.03842513346254321,-11147.251403409919,204.19416193403487,1285.38225835,1000.12592932,889.63839734,2941.51921934,634.38047447,469.41059447
50,0.03842513346254321,-11147.341097204226,186.4424527982525,1285.30402447,1000.13532251,893.25893604,2941.51900979,634.38044385,469.41064603
51,0.03842513346254321,-11147.33326866562,188.00848887056867,1285.31083388,1000.13454216,892.93905522,2941.51917206,634.38046428,469.41064577
52,0.03842513346254321,-11147.333184516261,188.02530458175994,1285.31093982,1000.13451189,892.93565647,2941.51905313,634.38044836,469.41063451
53,0.04669074130371087,-11148.15559725386,0.00011552428483885269,1284.48103585,1000.23416017,932.13467545,2941.51909573,634.38050718,469.41067591
54,0.04669074130371087,-11148.117722604562,11.552428483885269,1284.55594466,1000.22522948,928.24829403,2941.51916004,634.38042863,469.4105959
55,0.04669074130371087,-11148.15559725386,0.00011552428483885269,1284.48103585,1000.23416017,932.13467545,2941.51909573,634.38050718,469.41067591
56,0.04669074130371087,-11148.078409855145,23.104856967770537,1284.63090601,1000.21624218,924.37125054,2941.51912283,634.38045709,469.41061636
57,0.04669074130371087,-11148.15559725386,0.00011552428483885269,1284.48103585,1000.23416017,932.13467545,2941.51909573,634.38050718,469.41067591
58,0.04669074130371087,-11147.995475738762,46.209713935541075,1284.78109565,1000.19818879,916.6454297,2941.51902721,634.38047428,469.41059778
59,0.04669074130371087,-11148.15559725386,0.00011552428483885269,1284.48103585,1000.23416017,932.13467545,2941.51909573,634.38050718,469.41067591
60,0.04669074130371087,-11147.812405378974,92.41942787108215,1285.08235874,1000.16196715,901.30729065,2941.51901499,634.38048029,469.41064833
61,0.04669074130371087,-11148.15559725386,0.00011552428483885269,1284.48103585,1000.23416017,932.13467545,2941.51909573,634.38050718,469.41067591
62,0.04669074130371087,-11147.377720253138,184.8388557421643,1285.68865028,1000.08910277,871.08067366,2941.51907975,634.3804368,469.41064802
63,0.04669074130371087,-11148.15559725386,0.00011552428483885269,1284.48103585,1000.23416017,932.13467545,2941.51909573,634.38050718,469.41067591
64,0.04669074130371087,-11146.236366838122,369.6777114843286,1286.91608617,999.94172519,812.40499388,2941.51910406,634.38046763,469.41062378
65,0.04669074130371087,-11147.511756480468,158.3234174903988,1285.51421881,1000.11005746,879.69162456,2941.51923952,634.38050067,469.41060252
66,0.04669074130371087,-11147.326470131813,194.60429062810923,1285.75300888,1000.08135041,867.92155818,2941.51915543,634.38043801,469.41061353
67,0.04669074130371087,-11147.333901336355,193.2002096252217,1285.74381782,1000.08252658,868.37541754,2941.51910593,634.38043097,469.41065843
68,0.04669074130371087,-11147.333641125379,193.24944191163613,1285.74411611,1000.08244809,868.35942252,2941.51908766,634.38044846,469.41062909
69,0.04669074130371087,-11147.333590052589,193.2591043837327,1285.74414664,1000.08245405,868.35632551,2941.51914731,634.38048438,469.41061443
