,lamb,fun,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9
0,0.01,-15312.123765360342,29.36618194,1282.03136215,1013.17435049,905.15684698,673.30109355,515.40402746,498.07826368,3013.3644609,593.10628134,440.68457679
1,0.012663801734674034,-15312.17845993695,67.6783435,1281.84848283,1013.09662097,904.81026202,673.07209179,515.36774105,492.60259149,3012.63969109,593.20112944,440.67652671
2,0.0160371874375133,-15312.209233479442,55.99488907,1281.97249518,1012.99234948,904.6662779,673.35517999,515.29430909,489.45404316,3012.74653034,593.08371448,440.52608378
3,0.020309176209047358,-15312.194485699336,37.81364157,1281.96820981,1012.9775147,903.97138298,673.43768695,515.39509915,488.97501682,3012.55334981,593.08230779,440.59545521
4,0.025719138090593445,-15312.158512705479,22.83074811,1282.02507185,1012.95923834,903.40842129,673.37638994,515.38528527,490.3971474,3012.69170062,593.00666816,440.53467069
5,0.03257020655659783,-15312.129811162082,10.76833701,1281.93464761,1013.02539206,903.49812456,673.13869953,515.46879933,493.95192593,3012.76851703,593.08356415,440.53728306
6,0.04124626382901352,-15312.119063791875,2.52313442,1281.99841,1012.91132,904.064776,672.884321,515.465039,497.925156,3012.506,592.936126,440.524558
7,0.052233450742668434,-15312.11840917487,0.024560514,1281.9948,1013.11835,904.915595,672.928028,515.545182,499.541,3012.75596,592.970508,440.576013
8,0.06614740641230149,-15312.118420793384,0.00017701502,1281.8113,1012.91942,904.647046,672.860253,515.504191,499.532863,3012.51952,593.114782,440.694534
9,0.08376776400682916,-15312.12572048781,25.01342761,1282.08719491,1012.96044244,883.91540077,673.15756216,515.46472466,475.85194935,3012.84627949,593.16761713,440.43801262
10,0.10608183551394483,-15312.11837589273,3.90968396e-05,1282.11272,1012.86339,904.550232,672.934081,515.294726,499.465683,3013.01891,593.154709,440.428555
11,0.13433993325989002,-15312.117700326393,0.00857029529,1282.86131,1012.98573,904.240197,672.756969,515.791217,498.710896,3012.01025,593.05289,440.451816
12,0.17012542798525893,-15312.117969396708,0.00648499586,1282.01335,1012.8173,904.877336,672.588558,515.553907,498.909437,3013.92671,592.752606,440.551185
13,0.21544346900318834,-15312.11725547655,4.9399748e-05,1282.6203,1013.6406,903.974609,672.632106,515.866231,499.673633,3010.68626,594.152825,440.13691
14,0.2728333376486768,-15247.694895587438,4.0043422,1391.81060727,1188.84284307,875.04106037,777.89629806,614.56199894,483.21307008,2399.45367585,726.52381903,601.19280736
15,0.34551072945922184,-15242.976740429465,2.21610913,1379.39474,1186.75442,873.041196,779.848265,620.661307,487.66564,2353.39245,724.909218,602.741904
16,0.43754793750741844,-15312.006251945211,0.876176521,1281.41778,1012.74658,906.309606,672.925443,515.372629,499.002127,3013.64214,593.655664,441.008022
17,0.5541020330009492,-15242.141160420482,2.47775854,1380.22124309,1187.72921338,874.45637506,785.38023608,625.01472639,485.02558363,2358.69725851,725.97500623,603.04862553
18,0.7017038286703826,-15312.06853803715,0.285140411,1280.39895,1012.43396,907.005787,672.607163,517.304917,498.179012,3011.89118,594.221862,440.637554
19,0.8886238162743403,-15312.11245012259,0.0331196804,1281.55106,1012.87548,905.765085,672.200192,515.652108,499.057741,3013.27804,593.517816,439.5037
20,1.1253355826007645,-15312.117524715486,0.00153678221,1281.31377,1012.97831,903.944157,672.340487,515.555114,498.739627,3012.7681,593.081769,440.113717
21,1.4251026703029979,-15312.117821614353,0.000353342515,1280.95731,1012.73254,904.602558,672.124942,515.567123,499.875058,3012.0946,593.056906,440.322124
22,1.8047217668271702,-15312.117931454533,0.0039407108,1281.20628,1013.09953,904.418826,672.444898,515.675462,499.379391,3011.88628,593.483171,440.272123
23,2.2854638641349907,-15312.120292865458,0.220282703,1281.80079,1012.92161,904.770622,672.78516,515.526028,499.546744,3012.62099,593.114441,440.539962
24,2.8942661247167516,-15312.143402131136,0.85519826,1281.27214,1012.96313,904.647265,672.080735,515.630432,499.403401,3012.07165,593.183124,440.54251
25,3.665241237079626,-15312.191726611876,1.61752155,1280.56976,1012.8872,904.533016,671.382076,515.626319,499.444251,3011.15418,593.278843,440.682915
26,4.6415888336127775,-15312.269502819572,2.64453761,1279.64661,1012.81085,904.340073,670.680708,515.714903,499.327792,3009.96148,593.277368,440.682469
27,5.878016072274912,-15312.386254862686,4.10154911,1278.41024158,1012.71877851,904.19507123,669.5204192,515.6786052,499.36425743,3008.78590192,593.40593209,440.74943121
28,7.443803013251689,-15312.553707744108,6.18983649,1276.80595838,1012.64618467,904.22489348,668.2925768,515.77691726,499.30332357,3006.08998198,593.53238415,440.82554057
29,9.426684551178854,-15312.779693062454,9.12695184,1274.68187038,1012.53076775,903.96680693,666.95680584,515.61451791,499.30339469,3002.98623839,593.82770273,441.00722614
30,11.937766417144358,-15313.061098589766,13.03008502,1272.1270129,1012.50611553,904.20647875,665.62106267,515.67531736,499.40395885,2998.78728113,594.12893312,441.22902478
31,15.117750706156615,-15313.381799010176,17.96856382,1269.52434211,1012.42009113,904.18050864,664.25556661,515.73985295,499.38052408,2993.04126595,594.45366347,441.52436834
32,19.144819761699576,-15313.720267859917,24.07851177,1266.84714996,1012.53772284,904.21385534,663.21430341,515.62948236,499.47598233,2985.97763554,594.96291974,441.85013906
33,24.244620170823282,-15314.063042262254,31.59019091,1264.88833121,1012.61028006,904.27529286,662.35376464,515.58304728,499.40169215,2977.60650862,595.44957999,442.18262656
34,30.702906297578497,-15314.414740918279,41.09551781,1262.76698806,1012.62046913,904.42615091,661.45974005,515.51523142,499.42993265,2966.61771547,596.17308734,442.69629108
35,38.88155180308085,-15314.797529893218,53.514632,1260.98480933,1012.60848828,904.61577361,660.9440105,515.47208825,499.47542558,2952.89300781,597.04726592,443.32218454
36,49.238826317067364,-15315.238585824329,70.58777118,1258.81644324,1012.60412099,904.60895541,659.79649818,515.60658195,499.54442076,2934.24531491,597.56963007,443.96856639
37,62.355073412739124,-15315.750329399587,94.1186482,1256.44751436,1012.70777991,904.51736438,659.08587208,515.62872799,499.42923653,2910.17332802,597.54627062,444.43148911
38,78.96522868499724,-15316.31080799148,125.81504898,1254.1304436,1012.75152796,904.31236568,657.95740052,515.60094843,499.46414582,2879.92092594,596.97947166,443.99285469
