,lamb,fun,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9
0,0.01,-15440.417346948117,0.00692268066,1330.35609,954.211681,932.521869,562.498486,578.444208,565.915998,2936.81072,636.458968,471.74303
1,0.012663801734674034,-15440.416706502905,7.5977672e-07,1330.93711,954.962291,930.767395,562.375602,579.329583,565.807038,2935.52863,636.734113,470.670366
2,0.0160371874375133,-15440.417213858702,0.000299913323,1330.15997,954.752437,931.377307,562.938217,578.297287,565.369718,2937.17323,636.673226,471.882299
3,0.020309176209047358,-15440.417386397094,0.00436646433,1330.35237,954.168037,931.59325,562.765663,578.439809,566.010303,2935.34561,636.841832,471.504592
4,0.025719138090593445,-15440.417439105255,0.000245954099,1330.51174,954.721006,932.002964,562.754074,578.341105,565.542878,2936.07358,636.746231,471.434259
5,0.03257020655659783,-15440.417252896455,0.00031727969,1331.05129,954.077759,931.429944,562.46166,578.076729,565.391777,2936.56454,636.616916,471.561475
6,0.04124626382901352,-15440.417519990055,0.00256152644,1330.51729,954.88713,931.969324,562.627168,578.263286,565.814801,2937.44247,636.604982,471.522976
7,0.052233450742668434,-15440.417692126844,0.0599832241,1330.75335,954.414234,931.565864,562.514059,578.411182,566.086777,2936.85277,636.970455,471.310085
8,0.06614740641230149,-15440.436165494106,22.879831,1330.89109823,954.50058807,917.58065676,563.13570578,578.35087874,546.52569344,2936.86073446,636.92738776,471.41986751
9,0.08376776400682916,-15440.505438719307,88.5071551,1330.90417122,954.55954451,857.57861249,563.68842595,578.39196449,482.31621026,2936.6195901,637.0238145,471.47594241
10,0.10608183551394483,-15440.417600474979,0.0316904512,1330.83201,954.407652,931.012203,562.528257,578.455754,566.003746,2936.64176,637.059078,471.414391
11,0.13433993325989002,-15440.417415479764,0.00250094938,1330.0503,954.005957,931.870137,562.730214,578.629816,566.3029,2937.07016,636.801645,471.289983
12,0.17012542798525893,-15440.416947793594,0.00558697632,1330.31182,954.787226,930.708457,562.656561,578.486806,565.195353,2936.66799,636.99544,470.827232
13,0.21544346900318834,-15440.413700328801,0.036608369,1330.40844,954.530216,931.686424,561.708463,577.294076,565.23295,2935.78518,637.661669,470.063942
14,0.2728333376486768,-15440.415175694097,0.00128233686,1330.17821,952.670899,930.681854,562.194859,578.663336,567.373715,2935.88992,637.590127,470.786752
15,0.34551072945922184,-15379.980111551362,5.37640438,1443.71821802,1110.24366338,893.31057618,616.38302604,714.58748323,569.03440868,2385.29334746,771.30575614,658.58210523
16,0.43754793750741844,-15440.403280983952,0.0658103924,1331.01822,954.897194,932.626785,560.716205,581.143167,566.760266,2937.31891,637.881309,470.113905
17,0.5541020330009492,-15440.402705732819,0.0755304519,1331.44267,954.327271,931.659997,563.357243,578.739172,566.23578,2938.86,635.579343,471.670429
18,0.7017038286703826,-15440.40789794553,0.0280789534,1329.29791,954.216099,935.107906,562.394431,578.591648,565.82393,2935.40009,636.278402,469.900747
19,0.8886238162743403,-15440.389733852367,0.103487099,1331.12306,954.520507,931.782379,562.366522,578.784708,564.884728,2933.00379,636.701071,472.274947
20,1.1253355826007645,-15440.362186177937,0.146641326,1327.71814,956.544158,931.59555,561.861398,580.96729,563.7087,2933.16076,639.069202,467.823335
21,1.4251026703029979,-15440.404240592434,0.00151162305,1329.97048,956.36173,928.922058,562.683529,577.726952,568.064205,2938.19605,635.139138,475.764644
22,1.8047217668271702,-15440.392244783558,0.0570153442,1325.9435,954.309234,933.137751,559.858447,580.218939,565.804014,2937.10361,636.980191,471.443167
23,2.2854638641349907,-15440.412478436803,0.0111736041,1329.15745,955.65514,930.476855,561.263089,578.727704,565.843066,2938.22788,635.805523,471.156355
24,2.8942661247167516,-15440.378724652131,0.154251866,1331.01012,954.413824,933.030271,562.41521,577.685926,566.399266,2937.43337,638.35194,471.611619
25,3.665241237079626,-15440.41580258547,0.000857488475,1330.06804,955.647715,930.222996,561.61717,578.945349,565.141876,2937.47729,637.217093,471.6515
26,4.6415888336127775,-15440.415372338788,0.00264656082,1330.16611,953.819209,933.785276,561.807134,579.045824,566.092338,2935.49195,638.118825,471.645492
27,5.878016072274912,-15440.41389644707,0.0113218281,1329.34653,955.478359,932.627148,562.003301,578.376011,567.237166,2937.60471,637.834758,472.070057
28,7.443803013251689,-15440.416112228313,0.00865674158,1329.89859,954.460146,930.929834,562.426289,578.11264,566.466512,2937.08758,637.020347,471.659149
29,9.426684551178854,-15440.415812136045,0.000152529397,1330.51825,954.587553,931.075248,562.394403,579.153437,564.549516,2934.41707,636.382151,471.493708
30,11.937766417144358,-15440.415606279303,0.0150089994,1329.69401,954.06613,931.229543,561.793094,578.499143,566.068995,2936.46323,637.633311,471.541156
31,15.117750706156615,-15440.417028149432,0.00591357746,1330.03624,954.198824,930.846415,562.617642,578.112048,566.242277,2936.48309,636.988514,471.387188
32,19.144819761699576,-15440.41705267739,0.00481976022,1330.18904,953.938255,930.926644,562.251581,578.106325,566.070742,2936.31696,637.27136,471.562863
33,24.244620170823282,-15440.417342261844,0.00214368652,1330.16641,954.700474,931.794242,562.789667,578.124551,566.006078,2936.18691,637.261489,470.867069
