,lamb,fun,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9
0,0.01,-15498.944468469697,0.000817880916,1331.92911,945.396867,951.004405,549.679589,558.567602,612.625799,2969.58691,659.298715,416.613657
1,0.012663801734674034,-15498.944458519069,0.00411101458,1332.80963,945.535616,951.456068,549.616134,558.631451,612.560247,2969.80395,659.136037,416.861615
2,0.0160371874375133,-15498.94411116136,0.00325185272,1332.88835,944.956207,950.904456,549.141152,558.630114,611.927882,2970.26958,659.001003,416.796356
3,0.020309176209047358,-15498.944380105153,0.000147085277,1332.34521,945.634253,951.207301,549.699287,558.831962,612.161088,2971.05741,659.267819,416.627586
4,0.025719138090593445,-15498.944254868706,0.0115709638,1332.76796,945.635945,950.212182,549.68468,558.871812,612.260049,2969.89931,658.84924,416.53659
5,0.03257020655659783,-15498.944297727561,4.590345e-05,1332.45399,945.199986,950.86945,549.499172,558.188706,612.526931,2969.59863,659.104331,416.414487
6,0.04124626382901352,-15498.944295124315,0.00680249957,1332.04938,945.904705,950.551532,549.525693,558.816445,612.377713,2968.50775,659.097448,416.610428
7,0.052233450742668434,-15498.944405027674,0.000790876328,1332.93295,945.367251,951.018641,549.821948,558.64119,612.200497,2970.16073,659.281557,416.613824
8,0.06614740641230149,-15498.959835888632,22.80207948,1332.593469,945.56003146,936.9930039,550.03287809,558.59511375,592.8598066,2969.64115192,659.30998477,416.65937717
9,0.08376776400682916,-15499.080469818913,115.02376996,1333.1863098,945.64570644,855.05327263,550.73671064,558.3774288,503.6088917,2969.69415639,659.25921707,416.71275011
10,0.10608183551394483,-15498.944390527367,0.000715192686,1331.7989,945.823903,950.655007,549.632898,559.038574,612.459484,2969.59134,659.258941,416.888404
11,0.13433993325989002,-15498.944040015873,0.000193506827,1332.24245,945.860309,949.800401,549.850159,558.72251,611.836014,2969.89602,659.316922,416.276529
12,0.17012542798525893,-15498.943012022806,0.00575165346,1331.68032,945.739753,950.866275,548.25428,558.896209,612.263543,2968.85157,660.106783,416.050106
13,0.21544346900318834,-15498.942979418032,0.00105510756,1332.2884,945.43467,949.881178,548.891604,559.63601,611.55777,2968.84775,660.096583,415.989167
14,0.2728333376486768,-15453.771487307482,2.0824556,1487.96606,1113.61946,895.694908,567.940632,656.509605,590.914179,2581.38591,831.238615,553.717012
