,lamb,fun,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9
0,0.01,-15494.5375036652,0.00246472309,1284.38108,999.926553,931.717089,578.730755,515.188847,632.081887,2941.52233,634.639502,469.097868
1,0.012663801734674034,-15494.536995518632,0.0290172124,1284.36139,1000.08263,932.725779,578.530109,515.424001,631.859164,2943.29721,633.992937,468.840092
2,0.0160371874375133,-15494.53733154092,0.017573336,1284.36923,1000.57571,931.38064,579.236593,514.972535,632.001282,2942.27832,633.925218,469.072968
3,0.020309176209047358,-15494.535722834204,0.0167874538,1285.27418,998.943367,932.374533,579.620146,515.91679,630.761278,2943.11516,634.834668,469.326389
4,0.025719138090593445,-15494.535216376491,0.00756076136,1285.28263,1000.25066,932.644902,580.064673,516.43098,631.185944,2938.46743,633.977884,469.553502
5,0.03257020655659783,-15494.534917927738,0.0108408511,1284.0829,1000.13981,931.578502,579.870777,515.582213,632.575677,2939.16128,634.388152,471.670283
6,0.04124626382901352,-15494.536511964401,0.00362923992,1284.5599,999.858249,931.31577,579.100866,514.502785,631.555402,2938.6833,634.536705,469.468715
7,0.052233450742668434,-15494.53720687795,0.00227505692,1284.79568,1000.397,931.415251,578.993687,514.943503,631.476756,2940.81462,634.691771,468.954803
8,0.06614740641230149,-15494.53743827459,0.00753204116,1285.14752,1000.19674,931.652272,579.296609,515.203771,631.779616,2940.77973,634.155899,469.386429
9,0.08376776400682916,-15494.537366467033,0.0460065214,1284.62699,1000.26401,931.763978,578.723871,515.391777,631.753573,2941.7978,634.172639,469.160917
10,0.10608183551394483,-15495.01285315612,453.12330443,1282.94784525,1000.43545349,457.35559625,576.31739274,516.01992484,173.26050323,2940.83735338,634.52950484,469.51664727
11,0.13433993325989002,-15495.25768210628,131.20870731,1281.18100205,1000.68727824,772.26665502,573.51972739,516.61032204,494.19533212,2941.57560737,634.46608196,469.58607638
12,0.17012542798525893,-15495.441152196287,74.72125975,1279.623311,1000.78964313,832.08754972,571.84860771,516.98865019,553.19781005,2941.57132837,634.42936576,469.36146272
13,0.21544346900318834,-15495.575175595666,51.92199373,1278.00691228,1000.88798241,859.72893501,570.2764723,517.38497653,578.18033052,2941.38586872,634.35945391,469.47067334
14,0.2728333376486768,-15495.599189146998,38.73071581,1276.72767679,1001.15624701,878.13864011,568.96546611,517.68490509,593.96477458,2941.44517621,634.30464081,469.3319577
15,0.34551072945922184,-15495.487720347082,29.53075206,1275.64589417,1001.3696572,892.3881074,568.12342839,517.89039716,605.15717973,2941.35113534,634.40440514,469.37552536
16,0.43754793750741844,-15495.297435772161,22.47399336,1275.38903677,1001.28719918,903.83070167,567.99684584,517.86082503,613.5323492,2941.01152124,634.54052461,469.41834026
17,0.5541020330009492,-15495.131980739563,17.4384568,1275.49764438,1001.28434032,912.49659609,568.3637706,517.81906273,619.40192293,2940.30236187,634.60527969,469.52672115
18,0.7017038286703826,-15495.048075389514,13.64923504,1276.12727277,1001.13144695,918.74220876,569.10547334,517.57025938,623.64491134,2939.93685722,634.45720586,469.4797078
19,0.8886238162743403,-15495.035251907088,10.79791685,1276.90521117,1001.27400138,922.87837383,569.99925659,517.39148255,626.47546158,2939.46250012,634.54600102,469.50178453
20,1.1253355826007645,-15495.057920058409,8.58192985,1277.815911,1000.83374281,925.90927303,571.17063961,517.07162167,628.41785063,2938.8445981,634.62358856,469.55055225
21,1.4251026703029979,-15495.084419660976,7.05555698,1278.66039632,1000.70031616,928.13999333,572.06647215,516.67752127,629.66079312,2938.59809336,634.49691845,469.6634417
22,1.8047217668271702,-15495.097661020418,6.01551017,1279.32791743,1000.54315255,929.23553312,572.81603874,516.50598523,630.57346419,2938.41926794,634.63985471,469.65859659
23,2.2854638641349907,-15495.096378762992,5.35335289,1279.88239321,1000.42010378,930.23195761,573.63905381,516.14940303,631.04054207,2937.72501737,634.78020258,469.62175428
24,2.8942661247167516,-15495.089588607647,5.01941838,1280.09207451,1000.0976908,930.60310869,574.06218585,515.96764927,631.31388801,2937.71031731,634.62749104,469.54216327
25,3.665241237079626,-15495.088574697693,5.00437494,1280.18643185,1000.07834579,930.71233227,574.27582848,515.74896239,631.51608223,2937.31451601,634.84079718,469.63105168
26,4.6415888336127775,-15495.10202204976,5.2966067,1280.05291195,999.9191842,931.26082096,574.3045214,515.66489381,631.70666912,2937.06763557,634.77366815,469.6212643
27,5.878016072274912,-15495.134318828133,5.93774725,1279.49417578,999.96823534,931.12675392,574.22449772,515.61701735,631.76945374,2936.02996965,634.84618735,469.74221484
