,lamb,fun,p0,p1,p2,p3,p4,p5,p6
0,0.01,-6468.16720359623,91.23006067,614.98339979,535.85968704,547.82854851,2894.53284367,660.35731367,489.33532254
1,0.012663801734674034,-6468.254614958727,104.8430664,615.28714045,535.84555161,541.91179567,2894.76440381,660.39968624,489.38516024
2,0.0160371874375133,-6468.352666308318,92.77360049,615.51273516,535.82481805,536.23103945,2894.85565167,660.35023824,489.31565903
3,0.020309176209047358,-6468.463140452764,85.7940097,615.78275737,535.77105005,529.1699259,2894.87804729,660.31327489,489.3327664
4,0.025719138090593445,-6468.604550527991,86.27694714,616.07049551,535.63532765,519.26081566,2894.89641672,660.35626666,489.3424397
5,0.03257020655659783,-6468.7997100878865,95.3393325,616.53895807,535.61660406,503.9888493,2894.83116388,660.34916783,489.38344275
6,0.04124626382901352,-6469.0630369818255,115.0013858,617.27440529,535.41950379,479.64910321,2894.96972878,660.35609403,489.33588517
7,0.052233450742668434,-6469.389941540483,152.357805,618.29535947,535.20129424,437.78768655,2894.94683042,660.33663443,489.33642753
8,0.06614740641230149,-6469.756337950886,232.71905997,619.60002712,534.87551541,352.52560165,2895.01775739,660.38512552,489.33378469
9,0.08376776400682916,-6470.121634011455,525.32923407,621.27935189,534.56126799,54.32634689,2894.85139777,660.32821667,489.39286879
10,0.10608183551394483,-6468.127313361107,0.000133650175,614.666638,535.803384,551.946324,2895.07808,660.351843,489.450681
11,0.13433993325989002,-6468.1270806291,0.00336454027,615.099227,535.790108,552.243702,2895.9568,660.380043,490.012046
12,0.17012542798525893,-6468.125990461078,0.00462464721,614.610726,534.976237,551.762891,2894.6299,661.112808,490.362312
13,0.21544346900318834,-6468.126878650525,0.000138962191,615.071703,536.121695,551.993196,2895.93011,660.535985,488.31547
14,0.2728333376486768,-6468.12219950855,0.0607853157,614.491242,536.768438,552.774842,2893.689,660.137925,489.337927
15,0.34551072945922184,-6468.123441201325,0.0124999469,615.321311,533.870365,553.50536,2894.59763,661.51995,489.457779
16,0.43754793750741844,-6468.1118453495155,0.111517393,613.950952,536.644289,551.77263,2895.62064,659.785857,489.876377
17,0.5541020330009492,-6468.091474075386,0.2143355,614.659924,535.802618,552.558312,2895.01647,662.13414,488.041391
18,0.7017038286703826,-6468.082670887776,0.233240912,612.939701,536.5393,552.979831,2895.79278,660.268528,488.635207
19,0.8886238162743403,-6468.103565649648,0.11493995,613.939432,536.233176,553.020635,2894.37086,660.343816,488.196864
20,1.1253355826007645,-6468.117461210684,0.0273985142,615.491205,537.63242,554.96036,2892.67782,660.363589,489.941352
21,1.4251026703029979,-6262.432579252088,3.30885412,538.37325883,460.02007583,538.25692123,1603.96858057,599.35585607,404.07141951
22,1.8047217668271702,-6468.121878164391,0.0273543651,614.763324,535.694309,550.458672,2895.86534,658.984678,490.095061
23,2.2854638641349907,-6468.1266105748255,0.00927541848,614.006006,536.05813,552.892844,2893.9374,660.061369,489.52092
24,2.8942661247167516,-6468.138237614787,1.04168673,613.811143,536.051506,552.422742,2894.08983,660.380972,489.356468
25,3.665241237079626,-6468.247116580773,3.3337156,611.59875231,536.28026378,552.27284524,2892.0435359,660.52851028,489.47576344
26,4.6415888336127775,-6468.380316133919,4.82719988,610.43503393,536.27478619,552.17894058,2890.49340019,660.67293166,489.54107688
27,5.878016072274912,-6468.493942329704,5.98170629,609.77242752,536.21360891,552.22893481,2889.13226044,660.73688069,489.62674838
28,7.443803013251689,-6468.58708887032,7.12355768,609.44666426,536.20420431,552.30742136,2887.67888989,660.85235032,489.73496448
29,9.426684551178854,-6468.672014987145,8.48126443,609.20310619,536.15178729,552.37256825,2886.1898451,661.02052412,489.78299347
30,11.937766417144358,-6468.759958886809,10.25158885,608.93629284,536.08556152,552.36945737,2884.21815419,661.13730119,489.82987494
31,15.117750706156615,-6468.856274616062,12.6309203,608.67741942,536.05542997,552.4251884,2881.35051237,661.33288332,489.97324029
32,19.144819761699576,-6468.960359164474,15.7047671,608.46038362,536.02892092,552.42154535,2877.75254884,661.62830968,490.15495592
33,24.244620170823282,-6469.068133019061,19.64140609,608.16768589,536.03649539,552.42591015,2873.23220204,661.88731005,490.41841507
34,30.702906297578497,-6469.175746626101,24.68237112,607.97094855,535.98216278,552.44906239,2867.35358891,662.33184351,490.65644076
35,38.88155180308085,-6469.282477809264,31.14681304,607.83432185,535.96306953,552.4656374,2860.1539847,662.67484257,490.98079786
36,49.238826317067364,-6469.389829549586,39.47119661,607.59120979,535.94795075,552.44666096,2851.1455635,662.91799346,491.25873063
37,62.355073412739124,-6469.495308765832,50.25929532,607.40452184,535.96547641,552.47044734,2840.06443292,662.87032136,491.42653368
38,78.96522868499724,-6469.583774036738,63.84279567,607.30227407,536.02214527,552.51081133,2827.60642461,662.36720607,491.10762968
39,100.0,-6469.6230852116605,79.68045567,607.27260399,535.99780002,552.53824747,2814.60561675,661.30869136,489.96317166
40,0.01,-6468.1672193719005,91.23006067168052,615.05592933,535.89722288,547.88279349,2894.91361959,660.35532056,489.3234615
41,0.01,195442.95327979812,9123006.067168051,651.21743742,527.76804864,101.51242666,2894.91358998,660.35532105,489.32342667
42,0.01,-6468.164897561524,128.3603021558244,615.12579243,535.88143212,546.07780798,2894.91350755,660.35531458,489.32342828
43,0.01,-6299.340037784506,13214.24972951772,622.280441,534.26296809,394.68847082,2894.91347862,660.35529499,489.32343163
44,0.01,-6468.137378921263,191.87766663991883,615.24200169,535.85508546,543.0906517,2894.91356853,660.35535586,489.32339979
45,0.01,-6460.571274382826,1794.7964679619795,617.32835691,535.38263652,492.89316464,2894.91360445,660.35528934,489.32334452
46,0.01,-6467.931315904704,359.65372911898123,615.53126631,535.7895296,535.75149826,2894.91354788,660.35530493,489.32342623
47,0.01,-6466.929739618609,717.6720007461381,616.07646823,535.66604959,522.26229237,2894.91363024,660.35526656,489.32341265
48,0.01,-6467.430385107657,569.0773249276143,615.86075342,535.71495271,527.54676339,2894.91361216,660.35527463,489.32339018
49,0.01,-6467.353491656511,594.2890841852802,615.89833771,535.70644917,526.62113415,2894.91354607,660.35527983,489.32339698
50,0.01,-6467.345419399501,596.8732497934402,615.90213971,535.70552495,526.52689324,2894.91354544,660.35529236,489.32340644
51,0.01,-6467.345512824546,596.8434061309496,615.90216447,535.70553065,526.52802407,2894.91349477,660.35533098,489.32341236
52,0.012663801734674034,-6468.2546187452035,104.84306639609962,615.28140203,535.84619769,541.95174668,2894.91360682,660.35533633,489.32342681
53,0.012663801734674034,456686.03827396873,10484306.63960996,674.98822,522.484309,2.59659284e-05,2894.88777,660.391609,489.314682
54,0.012663801734674034,-6468.250447595099,123.4449847354623,615.34954427,535.83072341,540.19233801,2894.91354547,660.35530731,489.3234066
55,0.012663801734674034,-6401.513128852985,3768.3728303687017,621.70492798,534.39297652,403.08469656,2894.91353916,660.35533945,489.32343624
56,0.012663801734674034,-6468.2096770419175,168.09876335172302,615.50936232,535.79453793,536.09681987,2894.91360164,660.35530961,489.32340818
57,0.012663801734674034,-6463.295617960424,856.281432331789,617.46767458,535.35108405,488.96262643,2894.91361313,660.35527479,489.32341494
