,lamb,fun,p0,p1,p2,p3,p4,p5,p6
0,0.03162277660168379,-11212.737479317613,0.153985623,1272.13431,968.578796,1051.49361,2952.72454,612.210329,480.842807
1,0.03842513346254321,-11212.73687443211,0.278451063,1272.5164,968.653754,1051.4129,2951.74376,611.858178,481.00508
2,0.04669074130371087,-11212.73768668304,0.0029755606,1271.63921,967.180942,1051.43682,2951.05385,612.285652,481.306915
3,0.056734359182256,-11212.738029668933,0.000198803924,1272.00754,968.039006,1050.483,2952.50906,612.133084,481.212517
4,0.06893845379073933,-11212.7381026612,0.0182642505,1271.9008,968.176389,1050.94988,2951.78988,612.285263,481.563224
5,0.08376776400682916,-11212.738169427748,0.00330815286,1271.80722,968.440186,1051.32577,2951.68175,612.113356,481.241927
6,0.10178699841461257,-11212.745290546758,133.67004149,1271.87879627,968.18395654,915.92397583,2951.63733353,612.3024554,481.19638395
7,0.12368233972929839,-11212.82070782553,124.46833356,1270.40446618,968.40732734,905.43234044,2951.96171872,612.3471038,481.27367173
8,0.15028757502606047,-11212.801199446672,46.0922317,1270.32533003,968.43784105,991.3565628,2951.87730922,612.30669404,481.2400898
9,0.18261584682702608,-11212.804562660218,28.23267258,1270.14334832,968.50441306,1011.95331283,2951.70863258,612.28847892,481.31647413
10,0.22189823414589707,-11212.869155925211,25.95090357,1268.98784213,968.53979508,1013.94970384,2951.55536991,612.21198733,481.34213537
11,0.2696306326783702,-11213.039898237672,25.17839363,1267.70296999,968.67256509,1015.21963503,2950.82797802,612.29236613,481.41866608
12,0.32763071936272287,-11213.269028275112,21.7817468,1266.84214155,968.82393662,1020.75472756,2950.41820705,612.3600225,481.35749909
13,0.39810717055349715,-11213.46970711926,17.4677966,1266.32614396,968.9757154,1028.00628321,2950.11234303,612.39980013,481.50449347
14,0.48374376967578037,-11213.604662909034,13.57809005,1266.47560188,968.93898829,1034.58987397,2950.06184845,612.45438358,481.30903836
15,0.5878016072274912,-11213.676867567354,10.5587137,1266.76429086,968.91690811,1039.45025251,2949.94767019,612.29079944,481.45220411
16,0.714243264963998,-11213.704889945062,8.38066998,1267.08277276,968.78963458,1043.06524815,2949.95703875,612.41816425,481.43469099
17,0.8678837132695965,-11213.708681031181,6.91191488,1267.34568145,968.88474159,1045.29907699,2949.73048003,612.38897327,481.39274549
18,1.0545736679737403,-11213.704074517807,5.98523137,1267.55221548,968.69563626,1046.88239031,2949.61082816,612.33184675,481.42479116
19,1.2814223889440834,-11213.701693563738,5.4544212,1267.627063,968.59637604,1047.87387143,2949.61687821,612.34051852,481.39577452
20,1.55706840475373,-11213.707282010104,5.22769883,1267.56352462,968.59381872,1048.618433,2949.15343222,612.43630003,481.36344156
21,1.8920084727722997,-11213.721942721178,5.2234869,1267.40178839,968.53188005,1049.10273028,2948.97555655,612.51856784,481.4403359
22,2.298997301668543,-11213.742485088826,5.36481399,1267.20634555,968.41316625,1049.40395591,2948.4358207,612.49398383,481.52300148
23,2.7935332579852195,-11213.762761171116,5.60309586,1266.91136882,968.17702379,1049.68425069,2947.95505869,612.5627572,481.50657223
24,3.39444855276939,-11213.776476508541,5.89271349,1266.65084388,968.1682163,1049.98001462,2947.4542681,612.60161827,481.62310211
25,4.124626382901348,-11213.780339925926,6.22146903,1266.32804087,968.06933339,1050.27433656,2946.82495258,612.67531703,481.63718558
26,5.011872336272719,-11213.775596864463,6.59792168,1265.96414205,967.9687999,1050.34425101,2946.10967385,612.60377869,481.53963139
27,6.089973244419447,-11213.767122807694,7.07248822,1265.70355429,967.95444442,1050.70207071,2945.31995275,612.68590598,481.64948628
28,7.399983804321421,-11213.761146331019,7.69555402,1265.2492366,967.95544865,1050.63483603,2944.5627081,612.79637334,481.69378258
29,8.991789964660114,-11213.76328206282,8.52849611,1264.80556287,967.90895651,1050.97099495,2943.32366172,612.87158001,481.74079891
30,10.92600861117378,-11213.777627879685,9.64150854,1264.29148485,967.87465459,1050.89597453,2941.9255698,612.97052996,481.82704953
31,13.276295892211254,-11213.806794940918,11.12724885,1263.72435942,967.94448244,1051.06559025,2940.07400063,613.17887672,481.89148826
32,16.132152086836953,-11213.85239281336,13.06429295,1263.07209513,967.86475763,1051.1040917,2937.87525531,613.27883824,481.94052118
33,19.60232982646277,-11213.915608072148,15.60438872,1262.33693018,968.08082181,1051.10298971,2934.69942488,613.45903554,482.22756338
34,23.81897545702919,-11213.997624837491,18.87325897,1261.50508356,967.98941049,1051.44834169,2931.09527285,613.76925956,482.30975487
35,28.94266124716749,-11214.0997748246,23.10759701,1260.76663667,967.974251,1051.16707964,2926.23718681,614.04872318,482.53161899
36,35.168500071697444,-11214.223290741033,28.62165715,1259.79186514,967.96622958,1051.13683082,2919.94124635,614.42496116,482.81474136
37,42.73357542109316,-11214.368712344582,35.83678392,1258.64970608,968.04105661,1051.24938966,2911.95964671,614.73300344,483.21895173
38,51.92596967591167,-11214.53508936409,45.16949792,1257.72869587,968.07581159,1051.34317516,2901.80061522,615.13852332,483.55675883
39,63.09573444801933,-11214.719566747426,57.15459821,1256.6073042,968.06664068,1051.29139257,2889.63652697,614.99414605,483.69724576
40,0.03162277660168379,-11212.737657844105,0.15398562273739058,1272.00770873,968.23101132,1051.4944848,2951.88838907,612.26154669,481.32001695
41,0.03162277660168379,-10954.042557296347,15398.562273739059,1298.32978801,965.12436972,284.44044127,2951.88842153,612.26154189,481.32005367
42,0.03162277660168379,-11212.556766330852,49.078668729130634,1272.12571369,968.21702901,1045.6068366,2951.8884451,612.26158368,481.32003244
43,0.03162277660168379,-11211.867896033256,220.5229369477637,1272.5372976,968.16832287,1025.34681319,2951.8882626,612.26155154,481.32004657
44,0.03162277660168379,-11211.918456836387,208.62129867064505,1272.50886838,968.17171146,1026.73484933,2951.88833988,612.26154973,481.32000146
45,0.03162277660168379,-11211.915727721103,209.26616108346127,1272.5103905,968.17150829,1026.65956257,2951.88837654,612.26154924,481.32000838
46,0.03162277660168379,-11211.915683429617,209.27662439151644,1272.51045115,968.17152981,1026.65835298,2951.88840637,612.26153624,481.32005792
