,lamb,fun,p0,p1,p2,p3
0,0.31622776601683794,-2156.1941611719312,0.0599922291,2969.26523,659.51649,416.913819
1,0.3665241237079628,-2156.189658621182,0.166576658,2970.45151,659.203259,416.569305
2,0.4248201698162612,-2156.1871155919457,0.16633588,2970.36301,658.622348,416.963895
3,0.4923882631706739,-2156.16707574704,0.375464264,2974.95553,660.857234,416.89865
4,0.5707031326057167,-2156.1842889239106,0.128206703,2971.01628,659.129657,417.162868
5,0.6614740641230149,-2156.1910767363406,0.0117944141,2968.27181,656.88233,415.117413
6,0.7666822074546215,-2156.187378083293,0.0569374856,2970.45744,658.669067,415.252317
7,0.8886238162743403,-2156.192010789994,0.0211792223,2969.37551,659.74214,415.681218
8,1.0299603658099898,-2156.1728949574667,0.137818271,2967.7558,661.688572,416.954946
9,1.1937766417144364,-2156.189814024813,0.034012154,2970.76417,658.130675,416.5672
10,1.3836480680324594,-1943.282261646058,0.690597983,1600.55389,600.847366,400.583254
11,1.60371874375133,-2156.195215546524,0.000381514004,2970.55822,658.214886,416.685078
12,1.8587918911465635,-2156.1910226823243,0.030046962,2970.26198,659.51283,416.076494
13,2.1544346900318834,-2156.195353959969,0.000601536638,2968.44335,658.881963,416.933712
14,2.4970997860065407,-2156.1946953207384,0.00786795506,2969.49057,659.002382,416.945815
15,2.8942661247167503,-2156.1954130377326,0.00194224792,2970.02188,659.344026,416.610106
16,3.354602185954043,-2156.1954404885314,0.00229703694,2969.89415,659.298227,416.925057
17,3.8881551803080874,-2156.1954920311277,0.00158121512,2968.97222,659.46856,416.723781
18,4.506570337745473,-2156.1954776701523,0.00398385554,2969.15174,659.026752,416.914688
19,5.223345074266841,-2156.195661316902,0.0570349243,2969.5641,659.269502,416.798672
20,6.054123584037268,-2156.2078059694563,1.04080446,2968.68293,659.311277,416.852443
21,7.017038286703826,-2156.243502058209,2.26786094,2967.40465,659.453866,416.934435
22,8.133105582266927,-2156.3050624614893,3.7810412,2965.86576461,659.54565271,416.96710677
23,9.42668455117885,-2156.3926572734244,5.60737457,2963.9124756,659.64426953,417.04848693
24,10.92600861117378,-2156.503542052109,7.74508149,2961.5338373,659.83121019,417.17007974
25,12.663801734674028,-2156.632362187878,10.17541395,2958.906662,660.01402788,417.28688787
26,14.67799267622069,-2156.7725091458587,12.87708745,2955.88268364,660.18293923,417.43019431
27,17.01254279852588,-2156.9178790013657,15.86042809,2952.44972685,660.48006382,417.60097954
28,19.718405565126417,-2157.064240245589,19.16524533,2948.74683898,660.71932839,417.77481433
29,22.854638641349897,-2157.2097829108834,22.84534647,2944.5313243,660.97904388,417.96730245
30,26.48969287610527,-2157.3548751686158,27.0198851,2939.69567683,661.2960538,418.2108092
31,30.702906297578483,-2157.5013495179383,31.87422302,2934.23834435,661.66846914,418.45921761
32,35.58623573050966,-2157.6516201941618,37.55215373,2927.87386168,662.02741355,418.73715461
33,41.24626382901348,-2157.8078247412955,44.30049473,2920.32864668,662.31845198,419.0537448
34,47.806525330073804,-2157.971059590477,52.3633901,2911.60718639,662.55880293,419.32093635
35,55.41020330009492,-2158.1408142150626,61.97826066,2901.58737955,662.6416892,419.60507206
