,lamb,fun,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9
0,0.01,-15526.716157535022,0.00957709525,1291.11902,954.404959,1039.07665,586.521575,522.214485,612.573821,2932.57937,678.453734,434.328371
1,0.012663801734674034,-15526.716264963341,0.0107705947,1290.51534,953.807809,1039.03914,586.175892,522.101976,612.726945,2932.6179,678.758203,434.894324
2,0.0160371874375133,-15526.716374181062,0.014157143,1290.21219,954.135967,1039.44156,586.399192,521.948923,612.755597,2932.18441,678.536019,434.585179
3,0.020309176209047358,-15526.716334164863,0.00214863965,1290.18525,954.070827,1039.59956,586.162339,521.752753,612.418719,2931.9876,678.194809,434.524535
4,0.025719138090593445,-15526.71619800779,0.0446714667,1290.532,954.643764,1039.40134,586.429986,521.913689,612.587449,2931.00183,678.46179,434.633561
5,0.03257020655659783,-15526.716313775712,0.0014358008,1290.19493,953.9286,1039.7956,586.528674,522.032234,612.322709,2932.76793,678.548,434.746962
6,0.04124626382901352,-15526.716245161937,0.0061138596,1290.73835,954.258482,1039.74799,586.205055,521.931612,611.838859,2931.84354,678.588982,434.692295
7,0.052233450742668434,-15526.71638052987,0.00112941228,1290.28714,954.268425,1039.53163,585.881952,522.42235,612.526608,2931.74428,678.555912,434.830685
8,0.06614740641230149,-15526.716451075788,0.199729526,1290.61925,954.169133,1039.43293,586.352665,522.016254,612.390863,2931.82772,678.525681,434.812166
9,0.08376776400682916,-15526.717804406642,37.33459935,1290.92570032,954.17204511,1008.57527874,586.70029028,521.80456236,576.96857524,2931.87300939,678.64354756,434.81567381
10,0.10608183551394483,-15526.685740969784,68.84609871,1290.26935493,953.88408342,966.41048306,585.97633949,521.75045928,542.81523273,2931.57584516,678.4787461,434.87333159
11,0.13433993325989002,-15526.71614170391,0.000467193694,1290.46517,954.176289,1038.77381,586.442729,521.928948,612.035671,2933.04735,678.201415,435.099157
12,0.17012542798525893,-15526.716191224112,0.0192038992,1290.13393,953.975171,1039.29354,585.935967,522.172728,612.242909,2932.29582,678.388029,435.076837
13,0.21544346900318834,-15526.716107162123,0.0252361921,1290.36738,954.303763,1038.99287,586.661633,522.005047,612.510863,2932.53762,678.234484,434.985594
14,0.2728333376486768,-15526.71598757648,0.000257153187,1290.15225,954.005519,1038.21701,585.888905,522.375642,612.199979,2932.36011,678.620036,434.685388
15,0.34551072945922184,-15526.7157638062,0.0050811882,1289.98633,954.453284,1038.71348,586.310546,522.767482,612.382705,2931.21833,679.021146,434.93233
16,0.43754793750741844,-15526.708360906614,0.136534039,1289.73882,954.878192,1040.1197,586.662616,522.947658,612.241673,2930.96725,677.606962,434.428923
17,0.5541020330009492,-15474.370611067654,3.98779871,1435.92245783,1150.62225301,979.2745823,623.4670083,609.33295869,626.76268206,2551.15294808,872.49330681,604.25962248
18,0.7017038286703826,-15470.473501374767,2.01913993,1442.67574,1153.92575,989.723514,634.309025,614.738285,644.049906,2543.99093,878.143785,613.7114
19,0.8886238162743403,-15468.27067280197,0.924445505,1436.7771,1148.19839,994.978763,643.382131,617.13915,656.895899,2492.74868,870.488334,614.591086
20,1.1253355826007645,-15467.957612439915,4.02580064,1421.68457654,1131.25867019,988.36795884,646.61544146,613.70968752,662.64938071,2433.88562246,857.58031072,607.06451626
21,1.4251026703029979,-15464.349259214712,8.31154837,1409.69244009,1115.69111479,980.35890322,653.33536307,610.99229611,660.59581452,2364.931403,843.9889412,600.27752111
22,1.8047217668271702,-15526.655375385055,0.114615782,1288.03675,959.756009,1050.54423,586.072506,524.303456,614.264654,2931.60156,679.342548,432.922008
23,2.2854638641349907,-15526.700138702701,0.0576917816,1290.20184,953.421756,1041.24418,586.014997,522.362567,612.102141,2931.20563,677.880643,434.565186
24,2.8942661247167516,-15526.695111193687,0.0445485731,1292.96702,953.832203,1046.13599,585.714021,521.706302,613.02661,2931.481,680.592768,435.606082
25,3.665241237079626,-15467.136750898691,3.62888332,1421.26580961,1137.16122828,994.34851713,644.5773409,615.75377089,663.77547498,2441.81454377,859.95305875,611.04139386
26,4.6415888336127775,-15470.637411774682,1.30286166,1432.57086,1144.555,1010.49231,629.51302,612.46682,673.926026,2513.13786,875.537241,613.2146
27,5.878016072274912,-15475.63881516336,0.361717573,1415.97138,1145.34282,1014.13445,601.77292,598.638232,668.764597,2536.26083,877.025198,615.728295
28,7.443803013251689,-15526.70763159775,0.0369112243,1289.28077,954.360046,1040.89614,585.393458,521.811284,612.074283,2931.02452,677.980164,436.032022
29,9.426684551178854,-15526.676118543695,0.245577121,1289.8698,953.848113,1039.7409,586.097874,522.404878,612.863527,2931.68292,678.182154,434.936023
30,11.937766417144358,-15479.608372375948,2.81881099,1367.30900306,1156.24312417,1054.63755585,527.03578073,585.96775854,681.89672613,2684.97825806,908.51917877,622.9453138
31,15.117750706156615,-15526.706090510434,0.062445794,1292.3339,953.047542,1041.58971,586.083539,522.740002,612.102091,2933.27217,676.407553,435.732592
32,19.144819761699576,-15526.711863512113,0.0126629685,1292.26977,955.743494,1041.41461,586.733359,523.356266,612.669752,2930.81112,678.28355,435.24928
33,24.244620170823282,-15526.709130340074,0.000505956447,1289.00974,952.099163,1037.50859,585.021991,521.225849,611.960987,2928.12679,681.018877,435.506807
34,30.702906297578497,-15526.715179036384,0.00134033854,1291.2631,953.940639,1040.56153,586.796572,522.316694,612.801418,2929.28175,679.329942,434.482375
35,38.88155180308085,-15526.712948185635,0.00214894499,1289.95682,955.058176,1038.68052,584.44959,521.468817,612.914319,2928.90708,679.864428,435.470367
36,49.238826317067364,-15526.715454660094,0.0184973106,1289.48792,954.552013,1039.16886,585.987849,521.472856,612.121132,2931.59208,678.752975,435.117385
37,62.355073412739124,-15526.716394113815,0.000571565004,1290.18342,954.550913,1039.49963,586.287563,521.875316,612.703072,2931.84973,678.611328,435.015667
38,78.96522868499724,-15526.716440666329,0.00253127197,1290.69844,954.255327,1039.73167,585.957887,522.165687,612.520368,2931.94574,678.531427,434.77254
39,100.0,-15526.728452178582,8.54422487,1288.95889953,954.22748928,1039.58716009,585.39849976,522.1011388,612.62377465,2923.15083757,678.49004396,434.8565036
40,0.01,-15526.716482383126,0.009577095246186773,1290.50580043,954.24846365,1039.62698766,586.26919586,522.06331323,612.58285582,2931.93991288,678.40370426,434.8190088
41,0.01,-15522.372855556847,957.7095246186773,1290.50827008,954.24813067,1039.5281196,587.5697054,521.77180212,577.91953313,2931.93991579,678.40372011,434.81901614
42,0.01,-15526.211637053559,181.26652267950183,1290.50627252,954.24833956,1039.60825694,586.55504563,521.99924266,604.73450402,2931.93977331,678.40376052,434.81901914
