,lamb,fun,p0,p1,p2,p3,p4,p5,p6
0,0.01,-6339.586082277716,0.000477002623,658.314995,478.490502,572.438818,2971.00489,646.327875,428.629833
1,0.012663801734674034,-6339.586064876796,0.000435819649,658.488748,478.316703,572.375316,2971.03664,646.120548,428.515001
2,0.0160371874375133,-6339.586075084776,0.00180288714,658.274564,478.493838,572.545134,2971.04247,646.224833,428.696492
3,0.020309176209047358,-6339.58608499637,0.00050318673,658.385139,478.538073,572.480803,2970.9091,646.182792,428.583708
4,0.025719138090593445,-6339.586083921145,0.0175120224,658.433292,478.526583,572.420005,2970.94843,646.223308,428.610637
5,0.03257020655659783,-6339.5860617276785,0.00376645803,658.649057,478.403158,572.462646,2971.06616,646.190024,428.726687
6,0.04124626382901352,-6339.5860391262995,0.00716095687,658.473947,478.64621,572.649179,2970.98937,646.325242,428.470855
7,0.052233450742668434,-6339.586026061894,0.000204524458,658.401839,478.381469,572.395026,2970.79161,645.842973,428.535099
8,0.06614740641230149,-6339.586014200131,0.00051292396,658.405907,478.502961,572.068477,2970.67992,646.132883,428.581392
9,0.08376776400682916,-6339.5860722122225,0.000408845206,658.353358,478.495443,572.283743,2970.8302,646.226386,428.650762
10,0.10608183551394483,-6339.585543065819,9.1808267,658.32379324,478.51737905,563.14671057,2971.04955259,646.25590371,428.59193314
11,0.13433993325989002,-6339.586046647151,0.00909862961,658.522696,478.525785,572.219909,2970.57152,646.271098,428.613812
12,0.17012542798525893,-6339.585963641823,0.000731608521,658.243169,478.510968,572.012043,2970.95644,646.008996,428.495768
13,0.21544346900318834,-6339.585729208815,0.00568145004,658.302845,478.815739,571.786956,2969.9832,646.135367,428.791284
14,0.2728333376486768,-6339.584780363994,0.00536859426,659.406317,478.825944,571.245856,2971.17555,646.648659,429.170632
15,0.34551072945922184,-6339.585574322255,0.00314874374,658.521687,478.432624,572.610654,2969.16938,647.031866,429.178577
16,0.43754793750741844,-6339.585377261889,0.000618117842,658.158344,477.894257,572.071503,2970.31154,645.587974,429.358107
17,0.5541020330009492,-6339.560881075422,0.194013406,658.707556,482.357994,574.402503,2971.09848,644.487465,427.471106
18,0.7017038286703826,-6339.573747212537,0.0934699905,656.529265,479.565261,571.597581,2971.07344,644.766069,427.530345
19,0.8886238162743403,-6339.570809236833,0.00413034283,657.966374,479.685683,575.484824,2969.36621,643.041686,432.824696
20,1.1253355826007645,-6290.606419505744,0.711501327,812.447804,564.445941,615.332854,2585.13999,859.65388,644.105823
21,1.4251026703029979,-6339.532736637146,0.422110959,657.467417,478.798537,573.032567,2970.22549,645.195022,428.893504
22,1.8047217668271702,-6339.585343398953,0.000637661453,657.35081,478.891885,572.774005,2971.76755,646.872504,428.263517
23,2.2854638641349907,-6339.585066363049,0.00173895199,657.96093,479.086311,571.777816,2969.4823,646.877628,429.500553
24,2.8942661247167516,-6339.585796550486,0.00457668834,657.944482,478.541041,572.451483,2971.33001,646.206207,428.154628
25,3.665241237079626,-6339.587255217666,0.285629251,658.191316,478.476215,572.439544,2970.49605,646.318052,428.646676
26,4.6415888336127775,-6339.605019405915,1.16750206,657.317863,478.5265,572.423282,2969.77803,646.353654,428.670239
27,5.878016072274912,-6339.636908932909,2.01797276,656.735303,478.557175,572.431003,2968.9561,646.439357,428.788054
28,7.443803013251689,-6339.683454636635,3.07490612,656.10613086,478.57606895,572.37680171,2967.8082053,646.46466513,428.78393885
29,9.426684551178854,-6339.750362051905,4.51688003,655.43272275,478.53880483,572.34587725,2966.29741229,646.56886533,428.86108736
30,11.937766417144358,-6339.843380614274,6.55790662,654.65824597,478.5555445,572.42151993,2963.99558988,646.78391614,428.94306988
31,15.117750706156615,-6339.964148634291,9.3402322,653.90905219,478.57180771,572.39856452,2960.63460744,647.01479173,429.1304091
32,19.144819761699576,-6340.10770701531,13.0284169,653.06816096,478.57252068,572.42040906,2956.46493784,647.26632032,429.37023694
33,24.244620170823282,-6340.264567047116,17.71152233,652.42827282,478.53395077,572.39547878,2951.19148753,647.74967983,429.66098913
34,30.702906297578497,-6340.428370962003,23.66775614,651.81934348,478.52228504,572.36941956,2944.49637637,648.18708633,429.91915817
35,38.88155180308085,-6340.603700826162,31.38666528,651.32988716,478.49093079,572.44782895,2935.69669061,648.63707913,430.36408683
36,49.238826317067364,-6340.807119636844,42.05611147,650.62292527,478.52611951,572.47315118,2924.10121804,649.01955687,430.80647074
37,62.355073412739124,-6341.0623016281015,57.13711692,649.968331,478.52000359,572.46308692,2908.49939732,649.11852435,431.08920718
38,78.96522868499724,-6341.394878368748,79.12988422,649.01963317,478.50363677,572.52016288,2887.19787405,648.78359468,430.91614135
39,100.0,-6341.82419777231,110.90266441,647.81805002,478.49319794,572.45564958,2859.25180093,647.55122467,429.48083685
40,0.01,-6339.586090515144,0.00047700262328165266,658.42526218,478.45671997,572.48499336,2970.86846077,646.26982415,428.6240131
41,0.01,-6339.5019726271585,47.700262328165266,658.53196942,478.43303609,570.25358314,2970.86834401,646.26988194,428.62403649
42,0.01,-6339.586090515144,0.00047700262328165266,658.42526218,478.45671997,572.48499336,2970.86846077,646.26982415,428.6240131
43,0.01,-6339.4036848473515,95.40052465633053,658.63624591,478.40989211,568.08557713,2970.86839419,646.26984548,428.62400651
44,0.01,-6339.586090515144,0.00047700262328165266,658.42526218,478.45671997,572.48499336,2970.86846077,646.26982415,428.6240131
45,0.01,-6339.166517438674,190.80104931266106,658.83768025,478.36524784,563.92728209,2970.86839479,646.26988128,428.62398623
46,0.01,-6339.586090515144,0.00047700262328165266,658.42526218,478.45671997,572.48499336,2970.86846077,646.26982415,428.6240131
47,0.01,-6338.541852569565,381.6020986253221,659.21489757,478.28156046,556.24524778,2970.86842285,646.26989127,428.62400667
